timetable_id,stop_id,stop_sequence,stop_name,connected_routes
13,799588,16,N Quincy Street and Leahy Road,10/Lisa & Howard via N Quincy & Court
13,799589,17,N Quincy Street and Regent Road,10/Lisa & Howard via N Quincy & Court
13,799590,18,N Quincy Street and E Ashland Street,10/Lisa & Howard via N Quincy & Court
13,799591,19,N Quincy Street and Anne Marie Drive,10/Lisa & Howard via N Quincy & Court
13,799592,20,N Quincy Street and Rosemary Drive,10/Lisa & Howard via N Quincy & Court
13,799593,21,N Quincy Street and VFW Street,10/Lisa & Howard via N Quincy & Court
13,799594,22,N Quincy Street and Old Coach Road,10/Lisa & Howard via N Quincy & Court
13,799595,23,N Quincy Street and Maplewood Circle,10/Lisa & Howard via N Quincy & Court
13,799596,24,North Quincy Street and Pratt Street,10/Lisa & Howard via N Quincy & Court
13,799597,25,N Quincy Street and Armiston Street,10/Lisa & Howard via N Quincy & Court
13,799598,26,N Quincy Street and Hovendon Avenue,10/Lisa & Howard via N Quincy & Court
13,799599,27,Hovendon Avenue and Kevin Road,10/Lisa & Howard via N Quincy & Court
13,799600,28,Hovendon Avenue and Elsie Road,10/Lisa & Howard via N Quincy & Court
13,799601,29,Hovendon Avenue and Lynn Road,10/Lisa & Howard via N Quincy & Court
13,799602,30,Hovendon Avenue and Sully Road,10/Lisa & Howard via N Quincy & Court
13,799603,31,Hovendon Avenue and Belcher Street,10/Lisa & Howard via N Quincy & Court
13,799604,32,Hovendon Avenue and Haskell Street,10/Lisa & Howard via N Quincy & Court
13,799605,33,Hovendon Avenue and Jordan Street,10/Lisa & Howard via N Quincy & Court
13,799606,34,Hovendon Avenue and Bonney Street,10/Lisa & Howard via N Quincy & Court
13,799607,35,Hovendon Avenue and Sprague Street,10/Lisa & Howard via N Quincy & Court
13,799608,36,Hovendon Avenue and Angerer Avenue,10/Lisa & Howard via N Quincy & Court
13,799609,37,Field Street and Spark Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
13,799610,38,MBTA Montello Station,10/Lisa & Howard via N Quincy & Court
13,799611,39,Spark Street and Sylvan Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
13,799612,40,Spark Street and Cameron Cooper Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
13,799613,41,Howard Street and Winter Street,10/Lisa & Howard via N Quincy & Court
13,799614,42,Howard Street and Calremount Court,10/Lisa & Howard via N Quincy & Court
13,799615,43,Howard Street and Chisholm Avenue,10/Lisa & Howard via N Quincy & Court
13,799616,44,449 Howard Street,10/Lisa & Howard via N Quincy & Court
13,799617,45,Howard Street at Eisenhower Estates,10/Lisa & Howard via N Quincy & Court
14,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
14,799574,2,Court Street and Hunt Street,10/Lisa & Howard via N Quincy & Court
14,799575,3,Court Street and Manchester Street,10/Lisa & Howard via N Quincy & Court
14,799576,4,Court Street and Tyler Street,10/Lisa & Howard via N Quincy & Court
14,799577,5,Court Street and Albert Avenue,10/Lisa & Howard via N Quincy & Court
14,799578,6,Court Street and Rufus Street,10/Lisa & Howard via N Quincy & Court
14,799579,7,Court Street and Cary Street,10/Lisa & Howard via N Quincy & Court
14,799580,8,Court Street and Rainville Street,10/Lisa & Howard via N Quincy & Court
14,799581,9,Court Street and Ida Avenue,10/Lisa & Howard via N Quincy & Court
14,799582,10,Court Street and Kathleen Road,10/Lisa & Howard via N Quincy & Court
14,799583,11,Court Street and Pontiac Road,10/Lisa & Howard via N Quincy & Court
14,799584,12,Court Street and Mildred Avenue,10/Lisa & Howard via N Quincy & Court
14,799585,13,Court Street at Cardinal Spellman,10/Lisa & Howard via N Quincy & Court
14,799586,14,Court Street and Deed Circle,10/Lisa & Howard via N Quincy & Court
14,799587,15,Court Street and Quincy Street,10/Lisa & Howard via N Quincy & Court
14,799588,16,N Quincy Street and Leahy Road,10/Lisa & Howard via N Quincy & Court
14,799589,17,N Quincy Street and Regent Road,10/Lisa & Howard via N Quincy & Court
14,799590,18,N Quincy Street and E Ashland Street,10/Lisa & Howard via N Quincy & Court
14,799591,19,N Quincy Street and Anne Marie Drive,10/Lisa & Howard via N Quincy & Court
14,799592,20,N Quincy Street and Rosemary Drive,10/Lisa & Howard via N Quincy & Court
14,799593,21,N Quincy Street and VFW Street,10/Lisa & Howard via N Quincy & Court
14,799594,22,N Quincy Street and Old Coach Road,10/Lisa & Howard via N Quincy & Court
14,799595,23,N Quincy Street and Maplewood Circle,10/Lisa & Howard via N Quincy & Court
14,799596,24,North Quincy Street and Pratt Street,10/Lisa & Howard via N Quincy & Court
14,799597,25,N Quincy Street and Armiston Street,10/Lisa & Howard via N Quincy & Court
14,799598,26,N Quincy Street and Hovendon Avenue,10/Lisa & Howard via N Quincy & Court
14,799599,27,Hovendon Avenue and Kevin Road,10/Lisa & Howard via N Quincy & Court
14,799600,28,Hovendon Avenue and Elsie Road,10/Lisa & Howard via N Quincy & Court
14,799601,29,Hovendon Avenue and Lynn Road,10/Lisa & Howard via N Quincy & Court
14,799602,30,Hovendon Avenue and Sully Road,10/Lisa & Howard via N Quincy & Court
14,799603,31,Hovendon Avenue and Belcher Street,10/Lisa & Howard via N Quincy & Court
14,799604,32,Hovendon Avenue and Haskell Street,10/Lisa & Howard via N Quincy & Court
14,799605,33,Hovendon Avenue and Jordan Street,10/Lisa & Howard via N Quincy & Court
14,799606,34,Hovendon Avenue and Bonney Street,10/Lisa & Howard via N Quincy & Court
14,799607,35,Hovendon Avenue and Sprague Street,10/Lisa & Howard via N Quincy & Court
14,799608,36,Hovendon Avenue and Angerer Avenue,10/Lisa & Howard via N Quincy & Court
14,799609,37,Field Street and Spark Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
14,799610,38,MBTA Montello Station,10/Lisa & Howard via N Quincy & Court
14,799611,39,Spark Street and Sylvan Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
14,799612,40,Spark Street and Cameron Cooper Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
14,799613,41,Howard Street and Winter Street,10/Lisa & Howard via N Quincy & Court
14,799614,42,Howard Street and Calremount Court,10/Lisa & Howard via N Quincy & Court
14,799615,43,Howard Street and Chisholm Avenue,10/Lisa & Howard via N Quincy & Court
14,799616,44,449 Howard Street,10/Lisa & Howard via N Quincy & Court
14,799617,45,Howard Street at Eisenhower Estates,10/Lisa & Howard via N Quincy & Court
15,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
15,799574,2,Court Street and Hunt Street,10/Lisa & Howard via N Quincy & Court
15,799575,3,Court Street and Manchester Street,10/Lisa & Howard via N Quincy & Court
15,799576,4,Court Street and Tyler Street,10/Lisa & Howard via N Quincy & Court
15,799577,5,Court Street and Albert Avenue,10/Lisa & Howard via N Quincy & Court
15,799578,6,Court Street and Rufus Street,10/Lisa & Howard via N Quincy & Court
15,799579,7,Court Street and Cary Street,10/Lisa & Howard via N Quincy & Court
15,799580,8,Court Street and Rainville Street,10/Lisa & Howard via N Quincy & Court
15,799581,9,Court Street and Ida Avenue,10/Lisa & Howard via N Quincy & Court
15,799582,10,Court Street and Kathleen Road,10/Lisa & Howard via N Quincy & Court
15,799583,11,Court Street and Pontiac Road,10/Lisa & Howard via N Quincy & Court
15,799584,12,Court Street and Mildred Avenue,10/Lisa & Howard via N Quincy & Court
15,799585,13,Court Street at Cardinal Spellman,10/Lisa & Howard via N Quincy & Court
15,799586,14,Court Street and Deed Circle,10/Lisa & Howard via N Quincy & Court
15,799587,15,Court Street and Quincy Street,10/Lisa & Howard via N Quincy & Court
15,799588,16,N Quincy Street and Leahy Road,10/Lisa & Howard via N Quincy & Court
15,799589,17,N Quincy Street and Regent Road,10/Lisa & Howard via N Quincy & Court
15,799590,18,N Quincy Street and E Ashland Street,10/Lisa & Howard via N Quincy & Court
15,799591,19,N Quincy Street and Anne Marie Drive,10/Lisa & Howard via N Quincy & Court
15,799592,20,N Quincy Street and Rosemary Drive,10/Lisa & Howard via N Quincy & Court
15,799593,21,N Quincy Street and VFW Street,10/Lisa & Howard via N Quincy & Court
15,799594,22,N Quincy Street and Old Coach Road,10/Lisa & Howard via N Quincy & Court
15,799595,23,N Quincy Street and Maplewood Circle,10/Lisa & Howard via N Quincy & Court
15,799596,24,North Quincy Street and Pratt Street,10/Lisa & Howard via N Quincy & Court
15,799597,25,N Quincy Street and Armiston Street,10/Lisa & Howard via N Quincy & Court
15,799598,26,N Quincy Street and Hovendon Avenue,10/Lisa & Howard via N Quincy & Court
15,799599,27,Hovendon Avenue and Kevin Road,10/Lisa & Howard via N Quincy & Court
15,799600,28,Hovendon Avenue and Elsie Road,10/Lisa & Howard via N Quincy & Court
15,799601,29,Hovendon Avenue and Lynn Road,10/Lisa & Howard via N Quincy & Court
15,799602,30,Hovendon Avenue and Sully Road,10/Lisa & Howard via N Quincy & Court
15,799603,31,Hovendon Avenue and Belcher Street,10/Lisa & Howard via N Quincy & Court
15,799604,32,Hovendon Avenue and Haskell Street,10/Lisa & Howard via N Quincy & Court
15,799605,33,Hovendon Avenue and Jordan Street,10/Lisa & Howard via N Quincy & Court
15,799606,34,Hovendon Avenue and Bonney Street,10/Lisa & Howard via N Quincy & Court
15,799607,35,Hovendon Avenue and Sprague Street,10/Lisa & Howard via N Quincy & Court
15,799608,36,Hovendon Avenue and Angerer Avenue,10/Lisa & Howard via N Quincy & Court
15,799609,37,Field Street and Spark Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
15,799610,38,MBTA Montello Station,10/Lisa & Howard via N Quincy & Court
15,799611,39,Spark Street and Sylvan Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
15,799612,40,Spark Street and Cameron Cooper Street,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village"
15,799613,41,Howard Street and Winter Street,10/Lisa & Howard via N Quincy & Court
15,799614,42,Howard Street and Calremount Court,10/Lisa & Howard via N Quincy & Court
15,799615,43,Howard Street and Chisholm Avenue,10/Lisa & Howard via N Quincy & Court
15,799616,44,449 Howard Street,10/Lisa & Howard via N Quincy & Court
15,799617,45,Howard Street at Eisenhower Estates,10/Lisa & Howard via N Quincy & Court
16,799617,1,Howard Street at Eisenhower Estates,10/Lisa & Howard via N Quincy & Court
16,799618,2,Lisa Drive and Boyle Road,10/Lisa & Howard via N Quincy & Court
16,799619,3,Lisa Drive and Sully Road,10/Lisa & Howard via N Quincy & Court
16,799620,4,Lisa Drive and Boundary Avenue,10/Lisa & Howard via N Quincy & Court
16,799621,5,Boundary Avenue and N Quincy Street,10/Lisa & Howard via N Quincy & Court
16,799622,6,North Quincy Street and Jon Drive,10/Lisa & Howard via N Quincy & Court
16,799623,7,N Quincy Street and Brookfield Drive,10/Lisa & Howard via N Quincy & Court
16,799624,8,N Quincy Street and Hovendon Avenue,10/Lisa & Howard via N Quincy & Court
16,799625,9,N Quincy Street at St. Nich Church,10/Lisa & Howard via N Quincy & Court
16,799626,10,N Quincy Street and Gladys Road,10/Lisa & Howard via N Quincy & Court
16,799627,11,N Quincy Street and Christopher Road,10/Lisa & Howard via N Quincy & Court
16,799628,12,N Quincy Street and Bedford Street,10/Lisa & Howard via N Quincy & Court
16,799629,13,N Quincy Street and North Avenue,10/Lisa & Howard via N Quincy & Court
16,799630,14,N Quincy Street and Toby Road,10/Lisa & Howard via N Quincy & Court
16,799631,15,228 North Quincy Street,10/Lisa & Howard via N Quincy & Court
16,799632,16,North Quincy Street and Rosemary Street,10/Lisa & Howard via N Quincy & Court
16,799633,17,N Quincy Street and Nicholson Road,10/Lisa & Howard via N Quincy & Court
16,799634,18,N Quincy Street and E Ashland Street,10/Lisa & Howard via N Quincy & Court
16,799635,19,N Quincy Street and Leland Street,10/Lisa & Howard via N Quincy & Court
16,799636,20,North Quincy Street and Court Street,10/Lisa & Howard via N Quincy & Court
16,799637,21,Court Street and Connell Avenue,10/Lisa & Howard via N Quincy & Court
16,799638,22,Cardinal Spellman High,10/Lisa & Howard via N Quincy & Court
16,799639,23,Court Street and Mildred Road,10/Lisa & Howard via N Quincy & Court
16,799640,24,Court Street and Kathleen Road,10/Lisa & Howard via N Quincy & Court
16,799641,25,Court Street and Ida Avenue,10/Lisa & Howard via N Quincy & Court
16,799642,26,Court Street and North Cary Street,10/Lisa & Howard via N Quincy & Court
16,799643,27,Court Street and Gardener Avenue,10/Lisa & Howard via N Quincy & Court
16,799644,28,Court Street and Parker Street,10/Lisa & Howard via N Quincy & Court
16,799645,29,Court Street and Williams Avenue,10/Lisa & Howard via N Quincy & Court
16,799646,30,Court Street and Peckham Avenue,10/Lisa & Howard via N Quincy & Court
16,799647,31,Court Street and Putnam Street,10/Lisa & Howard via N Quincy & Court
16,799180,32,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
17,799617,1,Howard Street at Eisenhower Estates,10/Lisa & Howard via N Quincy & Court
17,799618,2,Lisa Drive and Boyle Road,10/Lisa & Howard via N Quincy & Court
17,799619,3,Lisa Drive and Sully Road,10/Lisa & Howard via N Quincy & Court
17,799620,4,Lisa Drive and Boundary Avenue,10/Lisa & Howard via N Quincy & Court
17,799621,5,Boundary Avenue and N Quincy Street,10/Lisa & Howard via N Quincy & Court
17,799622,6,North Quincy Street and Jon Drive,10/Lisa & Howard via N Quincy & Court
17,799623,7,N Quincy Street and Brookfield Drive,10/Lisa & Howard via N Quincy & Court
17,799624,8,N Quincy Street and Hovendon Avenue,10/Lisa & Howard via N Quincy & Court
17,799625,9,N Quincy Street at St. Nich Church,10/Lisa & Howard via N Quincy & Court
17,799626,10,N Quincy Street and Gladys Road,10/Lisa & Howard via N Quincy & Court
17,799627,11,N Quincy Street and Christopher Road,10/Lisa & Howard via N Quincy & Court
17,799628,12,N Quincy Street and Bedford Street,10/Lisa & Howard via N Quincy & Court
17,799629,13,N Quincy Street and North Avenue,10/Lisa & Howard via N Quincy & Court
17,799630,14,N Quincy Street and Toby Road,10/Lisa & Howard via N Quincy & Court
17,799631,15,228 North Quincy Street,10/Lisa & Howard via N Quincy & Court
17,799632,16,North Quincy Street and Rosemary Street,10/Lisa & Howard via N Quincy & Court
17,799633,17,N Quincy Street and Nicholson Road,10/Lisa & Howard via N Quincy & Court
17,799634,18,N Quincy Street and E Ashland Street,10/Lisa & Howard via N Quincy & Court
17,799635,19,N Quincy Street and Leland Street,10/Lisa & Howard via N Quincy & Court
17,799636,20,North Quincy Street and Court Street,10/Lisa & Howard via N Quincy & Court
17,799637,21,Court Street and Connell Avenue,10/Lisa & Howard via N Quincy & Court
17,799638,22,Cardinal Spellman High,10/Lisa & Howard via N Quincy & Court
17,799639,23,Court Street and Mildred Road,10/Lisa & Howard via N Quincy & Court
17,799640,24,Court Street and Kathleen Road,10/Lisa & Howard via N Quincy & Court
17,799641,25,Court Street and Ida Avenue,10/Lisa & Howard via N Quincy & Court
17,799642,26,Court Street and North Cary Street,10/Lisa & Howard via N Quincy & Court
17,799643,27,Court Street and Gardener Avenue,10/Lisa & Howard via N Quincy & Court
17,799644,28,Court Street and Parker Street,10/Lisa & Howard via N Quincy & Court
