route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
2933,c_1589_b_973_d_31,t_70232_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_32776_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_33816_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_34663_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_38191_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_40874_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_45052_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_45399_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_46608_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_48552_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_51526_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_54415_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_57261_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_59412_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_63842_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_64332_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_66355_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_67887_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_67920_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_67960_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_71111_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17617_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17744_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_26547_b_973_tn_0,,Avon,0,3104,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17725_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17724_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17763_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17727_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17726_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17732_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17731_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17730_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17729_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17728_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17733_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17734_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17735_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17736_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17737_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17738_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17764_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17759_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17760_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_31,t_17761_b_973_tn_0,,Brockton,1,3104,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_60841_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_26045_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_26363_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_28981_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_33845_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_38774_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_40357_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_41747_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_41804_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_45237_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_46159_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_47590_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_48229_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_48344_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_49488_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_50225_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_58216_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_58430_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_66376_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_70827_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_42438_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_43051_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_17762_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_32347_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_37864_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_28881_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_31774_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_38558_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_49061_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_36270_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_45981_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_56392_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_38410_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_33736_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_47005_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_63836_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_32420_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_32,t_68027_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_28645_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_52774_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_54742_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_61868_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_64966_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_71213_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_28738_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_30158_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_34291_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_39992_b_973_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_71562_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_71146_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_33296_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_56454_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_54507_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_47557_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_46076_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_41069_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_36230_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_30998_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_973_d_64,t_29361_b_973_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_49488_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_26045_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_26363_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_28981_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_33845_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_38774_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_40357_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_41747_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_41804_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_45237_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_46159_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_47590_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_48229_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_48344_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_50225_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_58216_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_58430_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_60841_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_66376_b_none_tn_0,,Avon,0,3103,p_6097,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_68027_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_56392_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_70827_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_28881_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_42438_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_43051_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_63836_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_45981_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_49061_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_47005_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_31774_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_32347_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_32420_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_33736_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_17762_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_36270_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_37864_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_38410_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2933,c_1589_b_none_d_32,t_38558_b_none_tn_0,,Brockton,1,3103,p_6117,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_56965_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_69597_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_67221_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_67107_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_62209_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_61247_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_59729_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_57367_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_57192_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_45149_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_53960_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_53887_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_53538_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_52514_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_50139_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_17661_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_17757_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_30073_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_34315_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_37159_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_37286_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_37750_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_40208_b_973_tn_0,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_44899_b_973_tn_0,,BAT Centre,0,3106,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_38767_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_17741_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_39222_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_17775_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_26126_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_28562_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_43628_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_30375_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_30515_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_31877_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_40310_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_36474_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_41718_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_55065_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_52882_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_42199_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_59720_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_51660_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_42677_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_48086_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_61591_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_46734_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_66022_b_973_tn_0,,KMart,1,3106,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_31,t_67881_b_973_tn_0,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72413_b_973_tn_4,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72413_b_973_tn_1,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72413_b_973_tn_2,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72413_b_973_tn_3,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_1,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_10,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_11,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_12,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_13,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_14,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_15,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_2,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_3,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_4,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_5,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_6,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_7,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_8,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72430_b_973_tn_9,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_10,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_11,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_12,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_13,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_14,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_6,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_5,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_4,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_3,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_2,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72452_b_973_tn_1,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72452_b_973_tn_2,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72452_b_973_tn_3,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72452_b_973_tn_4,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72452_b_973_tn_5,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_1,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_9,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_8,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_32,t_72467_b_973_tn_7,,KMart,1,3105,p_6101,,,,t+,t+,,,,,
2934,c_1589_b_973_d_64,t_72443_b_973_tn_5,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_64,t_72443_b_973_tn_4,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_64,t_72443_b_973_tn_3,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
2934,c_1589_b_973_d_64,t_72443_b_973_tn_2,,BAT Centre,0,3105,p_6118,,,,t+,t+,,,,,
