stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
799800,,,Reedsdale Road and Walnut Street,,42.255823,-71.078944,865,,0,,America/New_York,,,0
799235,,,N Main Street and Haverhill Street,,42.087826,-71.019471,863,,0,,America/New_York,,,0
799839,,,S Main Street and Summit Road,,42.141296,-71.040667,868,,0,,America/New_York,,,0
799881,,,Torrey Street and Camarra Avenue,,42.071852,-71.057994,863,,0,,America/New_York,,,0
799975,,,Park Street opposite Haynes Avem,,42.119514,-71.085948,,,0,,America/New_York,,,0
799941,,,Battles Farm Drive at Rutland,,42.100223,-71.029018,863,,0,,America/New_York,,,0
799362,,,Oak Street Ext and Pearl Street,,42.099945,-71.065425,863,,0,,America/New_York,,,0
799243,,,Main Street and Barlett Street,,42.078709,-71.020013,863,,0,,America/New_York,,,0
799510,,,Warren Avenue and Rutland Square,,42.061098,-71.018197,863,,0,,America/New_York,,,0
799285,,,Main Street and allen Street,,42.078402,-71.019798,863,,0,,America/New_York,,,0
799279,,,Main Street and Hancock Street,,42.071295,-71.018266,863,,0,,America/New_York,,,0
799562,,,Torrey Street and Calvin Road,,42.071758206547,-71.0578546441803,863,,0,,America/New_York,,,0
799837,,,S Main Street and Stoughton Street,,42.150492,-71.044261,866,,0,,America/New_York,,,0
799404,,,Libby Street and Centre Street,,42.0867478960554,-70.9895188048935,863,,0,,America/New_York,,,0
799899,,,North Pearl Street and Bower Avenue,,42.091142,-71.064321,863,,0,,America/New_York,,,0
799725,,,Randolph Square,,42.162032,-71.041522,866,,0,,America/New_York,,,0
799323,,,Belmont Street at Fair grounds,,42.076398,-71.037179,863,,0,,America/New_York,,,0
799202,,,North Main Street and Frankton Street,,42.110994,-71.032364,863,,0,,America/New_York,,,0
799506,,,Otto Street and Auburn Street,,42.058135,-71.007278,863,,0,,America/New_York,,,0
799183,,,Main Street and Centre Street,,42.0840121591972,-71.0197335717583,863,,0,,America/New_York,,,0
799673,,,Winter Street and Monument Street,,42.109429,-71.020268,863,,0,,America/New_York,,,0
799547,,,Norfolk Avenue and Bristol Drive,,42.0498812571285,-71.0752323091926,,,0,,America/New_York,,,0
799302,,,Stop and Shop Plaza,,42.0698440931129,-71.0469971410351,863,,0,,America/New_York,,,0
799249,,,Main Street and Sheppard Street,,42.070039,-71.017907,863,,0,,America/New_York,,,0
799430,,,Perkins Street and Crescent Street,,42.0810526199351,-71.0155792711639,863,,0,,America/New_York,,,0
799286,,,Main Street and White Avenue,,42.079679,-71.020047,863,,0,,America/New_York,,,0
799951,,,Pleasant Street and Wheeler Avenue,,42.089472,-71.040144,863,,0,,America/New_York,,,0
799632,,,North Quincy Street and Rosemary Street,,42.101363,-70.991502,863,,0,,America/New_York,,,0
799435,,,Grove Street and trinity village,,42.0776281466276,-71.0111339828034,863,,0,,America/New_York,,,0
799880,,,Torrey Street and Pineview Terrace,,42.071976,-71.057028,863,,0,,America/New_York,,,0
799529,,,West Street at Plaza,,42.076102,-71.043507,863,,0,,America/New_York,,,0
799193,,,N Main Street and E Main Street,,42.098704778952,-71.019679073576,863,,0,,America/New_York,,,0
800035,,,Park Street and Bobs Plaza,,42.120422,-71.091972,,,0,,America/New_York,,,0
799593,,,N Quincy Street and VFW Street,,42.104977,-70.992312,863,,0,,America/New_York,,,0
799591,,,N Quincy Street and Anne Marie Drive,,42.100275,-70.990984,863,,0,,America/New_York,,,0
799734,,,N Main Street and Jones Street,,42.176445,-71.049271,866,,0,,America/New_York,,,0
799968,,,Park Street in front of trailer park,,42.105304,-71.06898,,,0,,America/New_York,,,0
799955,,,Davis Clothing 99 Westgate Drive,,42.091271,-71.049389,863,,0,,America/New_York,,,0
799335,,,Pleasant Street and Main Street,,42.085549,-71.020093,863,,0,,America/New_York,,,0
799258,,,Compello High Rise,,42.057926,-71.013591,863,,0,,America/New_York,,,0
799928,,,Fairway Oaks and Oak Street,,42.101536,-71.033469,863,,0,,America/New_York,,,0
799791,,,Central Avenue and River Street,,42.271158,-71.073628,,,0,,America/New_York,,,0
799883,,,Pearl Street and Colby Street,,42.082447,-71.064565,863,,0,,America/New_York,,,0
800001,,,2137 Central Street in front of complex ( D'Angelos),,42.134006,-71.141488,,,0,,America/New_York,,,0
800040,,,Park Street and Ash Street,,42.113345,-71.077276,,,0,,America/New_York,,,0
799954,,,Pleasant Street and West Street,,42.08904,-71.045594,863,,0,,America/New_York,,,0
799599,,,Hovendon Avenue and Kevin Road,,42.116445,-71.001048,863,,0,,America/New_York,,,0
799675,,,Winter Street and Andover Street,,42.109793,-71.017074,863,,0,,America/New_York,,,0
799609,,,Field Street and Spark Street,,42.106414,-71.020056,863,,0,,America/New_York,,,0
799596,,,North Quincy Street and Pratt Street,,42.10995,-70.998151,863,,0,,America/New_York,,,0
799431,,,Perkins Street and Lawrence Street,,42.0769892926298,-71.0153801607132,863,,0,,America/New_York,,,0
799799,,,Reedsdale Road and Central Avenue,,42.257866,-71.080988,865,,0,,America/New_York,,,0
799919,,,N Warren Avenue and Prospect Street,,42.09108,-71.025338,863,,0,,America/New_York,,,0
799945,,,N Warren Avenue at Prospect Street,,42.091082,-71.025475,863,,0,,America/New_York,,,0
799375,,,Pleasant Street and Fern Street,,42.088366,-71.048117,863,,0,,America/New_York,,,0
799458,,,Grove Street and Summer Street,,42.079008,-71.009804,863,,0,,America/New_York,,,0
799935,,,Campanelli Drive at Auto Zone Warehouse,,42.09839,-71.052514,863,,0,,America/New_York,,,0
799706,,,W Main Street and Dawson Street,,42.120844,-71.040082,867,,0,,America/New_York,,,0
800012,,,Central Street and Lakewood Road,,42.132178,-71.135601,,,0,,America/New_York,,,0
799254,,,Main Street and South Street,,42.063492,-71.015533,863,,0,,America/New_York,,,0
799664,,,Intervale Street and Bellevue Avenue,,42.103598,-71.017007,863,,0,,America/New_York,,,0
799992,,,Central Street at Station Street,,42.132027,-71.117292,,,0,,America/New_York,,,0
799268,,,Main Street at Wendy's,,42.047611,-71.010574,863,,0,,America/New_York,,,0
799186,,,N Main Street and Linden Street,,42.087573,-71.019367,863,,0,,America/New_York,,,0
799867,,,Wheeler Avenue and Malvern Road,,42.087981,-71.040259,863,,0,,America/New_York,,,0
799735,,,N Main Street and Vessy Road,,42.177572,-71.049947,866,,0,,America/New_York,,,0
799354,,,Campanelli Drive At Self Storage,,42.098043,-71.052344,863,,0,,America/New_York,,,0
799256,,,Main Street and Clifton Avenue,,42.060359,-71.01442,863,,0,,America/New_York,,,0
799931,,,Fuller Art Museum,,42.101658,-71.044977,863,,0,,America/New_York,,,0
799377,,,Pleasant Street and Lennox Street,,42.089423,-71.043045,863,,0,,America/New_York,,,0
799276,,,Main Street and Grand Street,,42.068892,-71.017309,863,,0,,America/New_York,,,0
799477,,,Warren Avenue and Leach Avenue,,42.061513,-71.018522,863,,0,,America/New_York,,,0
799887,,,Pleasant Street and Rangeley Avenue,,42.089583,-71.070144,863,,0,,America/New_York,,,0
799832,,,S Main Street and Elgin Court,,42.159758,-71.042968,866,,0,,America/New_York,,,0
799926,,,N Warren Ave Ext and Kennedy Drive,,42.100707,-71.029391,863,,0,,America/New_York,,,0
799184,,,Main Street and Petronelli Way,,42.0847349812267,-71.0197604785042,863,,0,,America/New_York,,,0
799827,,,N Main Street and Warren Street,,42.165917,-71.043617,866,,0,,America/New_York,,,0
799493,,,Plain Street and Shultz Road,,42.052867234864,-70.9960597055226,863,,0,,America/New_York,,,0
799811,,,Randolph Avenue and Chickataubut Road,,42.224309,-71.070774,865,,0,,America/New_York,,,0
799437,,,Cresecent Street and Cresecent Avenue,,42.080119,-71.005488,863,,0,,America/New_York,,,0
799181,,,Commercial Street and School Street,,42.081719,-71.01537,863,,0,,America/New_York,,,0
799237,,,N Montello Street and Court Street,,42.085655,-71.017118,863,,0,,America/New_York,,,0
799733,,,N Main Street and Liberty Street,,42.174717,-71.048325,866,,0,,America/New_York,,,0
799420,,,Centre Street and Adams Street,,42.086049,-70.99281,863,,0,,America/New_York,,,0
799287,,,Main Street and W Elm Street,,42.082314,-71.019967,863,,0,,America/New_York,,,0
799398,,,Centre Street and Glandstone Street,,42.085237,-70.997069,863,,0,,America/New_York,,,0
799989,,,Central Street and Pearl Street,,42.134008,-71.109693,,,0,,America/New_York,,,0
799802,,,Reedsdale Road and Spafford Street,,42.250903,-71.073784,865,,0,,America/New_York,,,0
799516,,,Warren Avenue and Winthrop Street,,42.076391,-71.021829,863,,0,,America/New_York,,,0
799283,,,Main Street and Exchange Street,,42.075585,-71.019307,863,,0,,America/New_York,,,0
799386,,,Pleasant Street and Warren Avenue,,42.085294,-71.023408,863,,0,,America/New_York,,,0
799267,,,Main Street at Auto Dealers,,42.04436,-71.009708,863,,0,,America/New_York,,,0
799820,,,N Main Street and Chestnut Street,,42.184815,-71.054837,866,,0,,America/New_York,,,0
799369,,,Pleasant Street and Hancock Avenue,,42.088872,-71.063135,863,,0,,America/New_York,,,0
799686,,,Alphonse Road and Annella Road,,42.101847,-70.997279,863,,0,,America/New_York,,,0
800051,,,Pleasant Street at Westland Apartments,,42.087882,-71.059303,863,,0,,America/New_York,,,0
799240,,,Montello Street and School Street,,42.082463897534,-71.0173192037048,863,,0,,America/New_York,,,0
799187,,,N Main Street and Rosseter Street,,42.089744,-71.019236,863,,0,,America/New_York,,,0
799262,,,Main Street and Thayer Avenue,,42.053937,-71.012103,863,,0,,America/New_York,,,0
799667,,,Crosby Gardens,,42.1055619598394,-71.0161560380287,863,,0,,America/New_York,,,0
799321,,,Torrey Street and West Street,,42.074347,-71.042956,863,,0,,America/New_York,,,0
799584,,,Court Street and Mildred Avenue,,42.092553,-70.996576,863,,0,,America/New_York,,,0
799727,,,N Main Street and School Street,,42.165169,-71.042897,866,,0,,America/New_York,,,0
799655,,,E Ashland Street and River Street,,42.094814,-71.012471,863,,0,,America/New_York,,,0
799563,,,Torrey Street and Rockford Street,,42.072138,-71.055829,863,,0,,America/New_York,,,0
800039,,,Park Street opposite Twinkies,,42.114576,-71.079838,,,0,,America/New_York,,,0
799483,,,Summer Street at Factory,,42.0613670692314,-71.0044996736107,863,,0,,America/New_York,,,0
799478,,,Warren Avenue and Clifton Street,,42.059815,-71.017578,863,,0,,America/New_York,,,0
799971,,,Park Street at Tenth Avenue,,42.112143,-71.074288,,,0,,America/New_York,,,0
799649,,,N Montello Street and Charles Street,,42.08887,-71.017337,863,,0,,America/New_York,,,0
799967,,,1256 Park Street,,42.103958,-71.068368,,,0,,America/New_York,,,0
799612,,,Spark Street and Cameron Cooper Street,,42.108169,-71.021768,863,,0,,America/New_York,,,0
799291,,,Belmont street and Belmont Avenue,,42.078122,-71.032174,863,,0,,America/New_York,,,0
799653,,,E Ashland Street and Mulberry Street,,42.093994,-71.016272,863,,0,,America/New_York,,,0
799684,,,Coe Road and Norwich Road,,42.102926,-70.998808,863,,0,,America/New_York,,,0
807057,,,Shea Durgin,,41.986307,-70.962251,,,0,,America/New_York,,,0
799917,,,N Warren Avenue and Wyman Street,,42.089062,-71.024603,863,,0,,America/New_York,,,0
799852,,,Oak Street at Chilis,,42.101659,-71.051584,863,,0,,America/New_York,,,0
799236,,,Linden Street and N Montello Street,,42.087175,-71.01743,863,,0,,America/New_York,,,0
799488,,,Carl Avenue and Litch Field,,42.0628900391571,-70.9991089386577,863,,0,,America/New_York,,,0
799559,,,Pearl Street and Mayotte Circle,,42.0678910177167,-71.0649937202377,863,,0,,America/New_York,,,0
799491,,,Carl Avenue at Davis School,,42.055732,-70.996991,863,,0,,America/New_York,,,0
799936,,,Westgate Drive Dentist Building,,42.093236,-71.055033,863,,0,,America/New_York,,,0
799823,,,N Main Street and Jasper Lane,,42.17331,-71.047858,866,,0,,America/New_York,,,0
799716,,,S Main Street and Frederickson Drive,,42.142017,-71.040657,866,,0,,America/New_York,,,0
799378,,,Pleasant Street and Wheeler Avenue,,42.089377,-71.040164,863,,0,,America/New_York,,,0
799770,,,River Street and Central Avenue,,42.271194,-71.073466,864,,0,,America/New_York,,,0
799637,,,Court Street and Connell Avenue,,42.094563,-70.992102,863,,0,,America/New_York,,,0
799297,,,Torrey Street and West Street,,42.074532,-71.042549,863,,0,,America/New_York,,,0
799651,,,N Montello Street and Lebanon Street,,42.092312,-71.017414,863,,0,,America/New_York,,,0
799316,,,Belmont Street and Lorraine Avenue,,42.067458,-71.050812,863,,0,,America/New_York,,,0
799589,,,N Quincy Street and Regent Road,,42.098046,-70.990241,863,,0,,America/New_York,,,0
799622,,,North Quincy Street and Jon Drive,,42.118735,-71.000471,863,,0,,America/New_York,,,0
799874,,,West Street and Torrey Street,,42.074936,-71.043059,863,,0,,America/New_York,,,0
799731,,,N Main Street and Allen Street,,42.171026,-71.046532,866,,0,,America/New_York,,,0
799587,,,Court Street and Quincy Street,,42.095282,-70.989898,863,,0,,America/New_York,,,0
799794,,,Central Avenue and Valley Road,,42.265971,-71.077188,865,,0,,America/New_York,,,0
807055,,,ECC/Clock Tower,,41.987476,-70.964372,,,0,,America/New_York,,,0
799284,,,Main Street and Lawrence Street,,42.077102,-71.019573,863,,0,,America/New_York,,,0
799990,,,Central Street and Commercial Street (Stoughton),,42.133418,-71.112375,,,0,,America/New_York,,,0
799761,,,Reedsdale Road and Thompson Lane,,42.256383,-71.079245,865,,0,,America/New_York,,,0
799908,,,Westgate Drive and Super 8,,42.096508,-71.054561,863,,0,,America/New_York,,,0
799707,,,W Main Street and Everett Street,,42.121441,-71.040442,867,,0,,America/New_York,,,0
800007,,,Central Street at W.Stoughton Village,,42.135285,-71.144964,,,0,,America/New_York,,,0
799320,,,Torrey Street at Bat shelter,,42.074042,-71.044735,863,,0,,America/New_York,,,0
799211,,,W Main Street and Glendower Street,,42.119032,-71.039134,867,,0,,America/New_York,,,0
799523,,,W Elm Street and Brett Street,,42.081447,-71.029501,863,,0,,America/New_York,,,0
799910,,,Westgate Drive and Pro-Bld.,,42.09287,-71.054931,863,,0,,America/New_York,,,0
799803,,,Reedsdale Road and Buckingham Road,,42.250347,-71.073183,865,,0,,America/New_York,,,0
799946,,,N Warren Avenue at Milton Street,,42.089915,-71.025029,863,,0,,America/New_York,,,0
799504,,,Summer Street and Coral Street,,42.0613730173079,-71.0046362331352,863,,0,,America/New_York,,,0
799440,,,Crescent Street and Jacob Street,,42.080276,-70.998855,863,,0,,America/New_York,,,0
799255,,,Main Street and Lyon Street,,42.061632,-71.01486,863,,0,,America/New_York,,,0
799467,,,Warren Avenue and Dover Street,,42.075176,-71.021752,863,,0,,America/New_York,,,0
799665,,,Intervale Street and Faxon Street,,42.10439,-71.017567,863,,0,,America/New_York,,,0
799385,,,Pleasant Street and Glenwood Street,,42.086445,-71.026332,863,,0,,America/New_York,,,0
799338,,,Pleasant Street and Oakland Avenue,,42.086835,-71.027654,863,,0,,America/New_York,,,0
807046,,,Spring Street Lot,,41.991611,-70.971528,,,0,,America/New_York,,,0
799494,,,Plain Street and Cushing Road,,42.052047,-70.993789,863,,0,,America/New_York,,,0
799482,,,Summer Street and S Leyden Street,,42.059205,-71.006497,863,,0,,America/New_York,,,0
799199,,,N Main Street and Snell Street,,42.106391,-71.027185,863,,0,,America/New_York,,,0
799349,,,Westgate Lanes,,42.090392,-71.048549,863,,0,,America/New_York,,,0
800057,,,Ocean State Job Lot,,42.123451,-70.907489,,,0,,America/New_York,,,0
799557,,,Pearl Street and College Drive,,42.064194,-71.065547,863,,0,,America/New_York,,,0
807053,,,Moakley Center,,41.988684,-70.966361,,,0,,America/New_York,,,0
799222,,,N Main Street and Oak Street,,42.105026,-71.025551,863,,0,,America/New_York,,,0
810903,,,Stop and Shop and Target 2,,42.1107980249403,-70.9272313739967,,,0,,America/New_York,,,0
799718,,,S Main Street and Centre Street,,42.144505,-71.041405,866,,0,,America/New_York,,,0
799764,,,Central Avenue and Hinckley Road,,42.2623,-71.079551,865,,0,,America/New_York,,,0
799981,,,Stoughton Centre,,42.1257390373584,-71.1020649447746,,,0,,America/New_York,,,0
799380,,,Pleasant Street and Ash Street,,42.088378,-71.035516,863,,0,,America/New_York,,,0
799845,,,W Main Street and Lisa Lane,,42.124377,-71.041466,867,,0,,America/New_York,,,0
799732,,,N Main Streett and school Lane,,42.173653,-71.047768,866,,0,,America/New_York,,,0
799418,,,Centre Street and Quincy Street,,42.086869,-70.986442,863,,0,,America/New_York,,,0
799929,,,Oak Street and Colantha Avenue,,42.101027,-71.036745,863,,0,,America/New_York,,,0
799282,,,Main Street and Union Street,,42.073851,-71.018934,863,,0,,America/New_York,,,0
799838,,,S Main Street and Selwyn Road,,42.148123,-71.043346,866,,0,,America/New_York,,,0
799408,,,Centre Street at Guild Road,,42.087038,-70.984506,863,,0,,America/New_York,,,0
799274,,,Main Street and E Chestnut Street,,42.064423,-71.0157,863,,0,,America/New_York,,,0
799505,,,Summer Street and S Leyden Street,,42.0591686652431,-71.0066472073402,863,,0,,America/New_York,,,0
799674,,,Winter Street and Dyer Street,,42.109578,-71.018951,863,,0,,America/New_York,,,0
799805,,,Reedsdale Road and Randolph Avenue,,42.248429,-71.069315,865,,0,,America/New_York,,,0
799758,,,Reedsdale Road and Meredith Circle,,42.250057,-71.072604,865,,0,,America/New_York,,,0
800033,,,Park Street and Sumner Street,,42.12158,-71.096425,,,0,,America/New_York,,,0
799833,,,S Main Street and Woodlawn Street,,42.158604,-71.043499,866,,0,,America/New_York,,,0
799993,,,Central Street at railroad crossing opposite Brooks,,42.131331,-71.120889,,,0,,America/New_York,,,0
799666,,,Intervale Street and Blendall Street,,42.105091,-71.017838,863,,0,,America/New_York,,,0
799618,,,Lisa Drive and Boyle Road,,42.119777,-71.010926,863,,0,,America/New_York,,,0
799600,,,Hovendon Avenue and Elsie Road,,42.116685,-71.004352,863,,0,,America/New_York,,,0
799870,,,Lenox Street and Pleasant Street,,42.0893317903348,-71.0433005803566,863,,0,,America/New_York,,,0
799835,,,S Main Street and Fairmount Street,,42.156101,-71.04454,866,,0,,America/New_York,,,0
799683,,,Coe Road and Upton Street,,42.102471,-71.001995,863,,0,,America/New_York,,,0
799226,,,N Main Street and Upland Road,,42.09976,-71.020699,863,,0,,America/New_York,,,0
799337,,,Pleasant Street and Spring Street,,42.086114,-71.024396,863,,0,,America/New_York,,,0
799180,,,BAT Centre,,42.0852906746392,-71.0152682367706,863,,0,,America/New_York,,,0
799427,,,Lyman Street and wendell Avenue,,42.082533,-71.005239,863,,0,,America/New_York,,,0
799407,,,Quincy Street at Doctors Building,,42.088097,-70.988035,863,,0,,America/New_York,,,0
799308,,,Legion Parkway and Warren Avenue,,42.084006,-71.022818,863,,0,,America/New_York,,,0
799669,,,Sawtelle Avenue and Field Street,,42.106955,-71.013823,863,,0,,America/New_York,,,0
807049,,,Harrington Hall,,41.987058,-70.974737,,,0,,America/New_York,,,0
799762,,,Reedsdale Road and Brook Road,,42.258136,-71.080956,865,,0,,America/New_York,,,0
799248,,,Main Street and David Street,,42.071044,-71.018323,863,,0,,America/New_York,,,0
799465,,,Warren Avenue and West Park Street,,42.076863,-71.022049,863,,0,,America/New_York,,,0
799648,,,N Montello Street and Linden Street,,42.087484,-71.017332,863,,0,,America/New_York,,,0
799702,,,W Main Street and Maple Avenue,,42.116372,-71.036842,867,,0,,America/New_York,,,0
800016,,,Central Street and Tosca Drive,,42.130802,-71.126224,,,0,,America/New_York,,,0
799326,,,Belmont Street and Manomet Street,,42.07804,-71.03193,863,,0,,America/New_York,,,0
799317,,,Belmont Street at Dunkin Donuts,,42.068101,-71.049525,863,,0,,America/New_York,,,0
799455,,,Crescent Street and Henry Street,,42.080306,-71.002189,863,,0,,America/New_York,,,0
799394,,,Lyman Street and Wendell Avenue,,42.082247,-71.005513,863,,0,,America/New_York,,,0
799389,,,Legion Parkway and Main Street,,42.083953,-71.020157,863,,0,,America/New_York,,,0
799313,,,D'Angelos-CVS,,42.069073,-71.048211,863,,0,,America/New_York,,,0
799713,,,East Main St and East High St,,42.132801,-71.039787,867,,0,,America/New_York,,,0
799656,,,Cary Hill Plaza,,42.095341,-71.011039,863,,0,,America/New_York,,,0
799779,,,Ashmont M.B.T.A.,,42.2844370483635,-71.0640851643486,864,,0,,America/New_York,,,0
799486,,,Summer Street and Carl Avenue,,42.0645450437675,-71.0000972331352,863,,0,,America/New_York,,,0
799864,,,Belair Street and Prospect Street,,42.09024,-71.037386,863,,0,,America/New_York,,,0
799689,,,Colgate Road and E. Ashland Street,,42.098267,-70.997762,863,,0,,America/New_York,,,0
799347,,,Pleasant Street and Pennsylvania Avenue,,42.089305,-71.044413,863,,0,,America/New_York,,,0
799699,,,N Montello Street and Elliot Street,,42.090383,-71.017479,863,,0,,America/New_York,,,0
800055,,,Pleasant Street and Hereford Street,,42.085616,-71.022422,863,,0,,America/New_York,,,0
799464,,,Warren Avenue and Belmont Street,,42.079578,-71.022575,863,,0,,America/New_York,,,0
799273,,,Main Street and Perkins Avenue,,42.063567,-71.015388,863,,0,,America/New_York,,,0
799432,,,Lawrence Street and S Skinner Street,,42.0769793292017,-71.014715708004,863,,0,,America/New_York,,,0
799265,,,Kmart ,,42.0453499786211,-71.0119231646958,863,,0,,America/New_York,,,0
799949,,,Pleasant Street and Glenwood Street,,42.086557,-71.026274,863,,0,,America/New_York,,,0
799810,,,Randolph Avenue and Hillside Street,,42.23132,-71.071136,865,,0,,America/New_York,,,0
799554,,,110 Liberty Street Bus Shelter,,42.0576168506285,-71.0629532159386,863,,0,,America/New_York,,,0
799496,,,East Street and Darby Road,,42.053479,-70.990332,863,,0,,America/New_York,,,0
799763,,,Central Avenue and Russelwood Road,,42.259509,-71.080795,865,,0,,America/New_York,,,0
800008,,,Central Street at Charles Circle,,42.134122,-71.142907,,,0,,America/New_York,,,0
807108,,,Stop and Shop Plaza,,42.108795753928,-71.0256771470825,863,,0,,America/New_York,,,0
799582,,,Court Street and Kathleen Road,,42.090339,-71.001426,863,,0,,America/New_York,,,0
799668,,,Nort Avenue and Sawtelle Avenue,,42.106476,-71.013938,863,,0,,America/New_York,,,0
799662,,,Arthur Street,,42.102948,-71.014984,863,,0,,America/New_York,,,0
799704,,,W Main Street and Glendower Street,,42.118938,-71.038983,867,,0,,America/New_York,,,0
799409,,,Centre Street at Harold St-Ames Road,,42.087273,-70.982706,863,,0,,America/New_York,,,0
800015,,,Central Street and Water Works,,42.13062,-71.128815,,,0,,America/New_York,,,0
799751,,,Randolph Avenue and Sassamon Avenue,,42.233507,-71.070182,865,,0,,America/New_York,,,0
799191,,,N Main Street and Snow Avenue,,42.095372,-71.019224,863,,0,,America/New_York,,,0
807059,,,Tower Lot,,41.985153,-70.958256,,,0,,America/New_York,,,0
799351,,,AC Moore,,42.0921933059529,-71.0514371817188,863,,0,,America/New_York,,,0
799846,,,W Main Street and Avon Place,,42.122847,-71.041152,867,,0,,America/New_York,,,0
799685,,,Coe Road and Alphonse Road,,42.103029,-70.998076,863,,0,,America/New_York,,,0
799788,,,Dorchester Avenue and Washington Street,,42.272316,-71.068083,864,,0,,America/New_York,,,0
799701,,,W Main Street and Bows Lane,,42.115834,-71.036156,867,,0,,America/New_York,,,0
799348,,,Pleasant Street and West Street,,42.088933,-71.046709,863,,0,,America/New_York,,,0
799484,,,Summer Street and Perkins Avenue,,42.062962,-71.00377,863,,0,,America/New_York,,,0
799723,,,S Main Street and Darrell Drive,,42.156837,-71.043991,866,,0,,America/New_York,,,0
799515,,,Warren Avenue and Central Square,,42.0733001986301,-71.0212844404755,863,,0,,America/New_York,,,0
800043,,,Park Street at Noceras Restaurant,,42.106339,-71.069629,,,0,,America/New_York,,,0
799411,,,Wal-Mart,,42.0958299295889,-70.968377245369,,,0,,America/New_York,,,0
807886,,,Stop and Shop and Target 1,,42.109518573612,-70.929623904438,,,0,,America/New_York,,,0
799828,,,N Main Street and Diauto Drive,,42.164677,-71.042847,866,,0,,America/New_York,,,0
799260,,,Main Street and Watson Street,,42.056014,-71.012937,863,,0,,America/New_York,,,0
799331,,,Belmont Street and Cottage Street,,42.080195,-71.022033,863,,0,,America/New_York,,,0
799977,,,Park Street across from Bobs Plaza,,42.120127,-71.090424,,,0,,America/New_York,,,0
799588,,,N Quincy Street and Leahy Road,,42.096913,-70.990016,863,,0,,America/New_York,,,0
799303,,,Belmont Street and Torrey Avenue,,42.068266,-71.049562,863,,0,,America/New_York,,,0
799844,,,W Main Street and Feely Street,,42.125751,-71.041632,867,,0,,America/New_York,,,0
800025,,,McCormick Terrace Condo,,42.135053,-71.103838,,,0,,America/New_York,,,0
799253,,,Main Street and W Chestnut Street,,42.064408,-71.01585,863,,0,,America/New_York,,,0
799475,,,Warren Avenue and Tremont Street,,42.06451,-71.019665,863,,0,,America/New_York,,,0
799886,,,Pleasant Street and Albany Street,,42.08944,-71.067239,863,,0,,America/New_York,,,0
799333,,,Commercial Street and school Street,,42.081387,-71.015308,863,,0,,America/New_York,,,0
799272,,,Main Street and Garfield Street,,42.061618,-71.01468,863,,0,,America/New_York,,,0
799261,,,Main Street and Holmes Street,,42.055267,-71.012645,863,,0,,America/New_York,,,0
799229,,,N Main Street and Ford Street,,42.0945,-71.019388,863,,0,,America/New_York,,,0
799619,,,Lisa Drive and Sully Road,,42.119871,-71.008536,863,,0,,America/New_York,,,0
799729,,,N Main Street and Pleasant Street,,42.168495,-71.044952,866,,0,,America/New_York,,,0
799277,,,Main Street and Temple Street,,42.069752,-71.017604,863,,0,,America/New_York,,,0
799604,,,Hovendon Avenue and Haskell Street,,42.113042,-71.012654,863,,0,,America/New_York,,,0
807107,,,Torrey Street and Pearl Street at Synagogue,,42.0709655433904,-71.0641122245369,863,,0,,America/New_York,,,0
799944,,,N Warren Avenue at Ford Street,,42.093972,-71.026633,863,,0,,America/New_York,,,0
807051,,,Swenson Field Lot,,41.990918,-70.962818,,,0,,America/New_York,,,0
799263,,,Main Street and Sylvia Avenue,,42.052893,-71.011725,863,,0,,America/New_York,,,0
799782,,,Dorchester Avenue and Hurlcroft Avenue,,42.282087,-71.065384,864,,0,,America/New_York,,,0
799530,,,Torrey Street at Plaza,,42.0747560816652,-71.0429469153443,863,,0,,America/New_York,,,0
799290,,,Belmont Street and Elm Avenue,,42.078351,-71.030792,863,,0,,America/New_York,,,0
799391,,,Crescent Street and Otis Street,,42.080574,-71.014021,863,,0,,America/New_York,,,0
799728,,,N Main Street and Cottage Street,,42.166543,-71.043747,866,,0,,America/New_York,,,0
799940,,,N Warren Ave ext at Kennedy Drive,,42.100653,-71.029543,863,,0,,America/New_York,,,0
799812,,,N Main Street and Scanlon Drive,,42.201247,-71.062848,866,,0,,America/New_York,,,0
799499,,,East Street. & Hopkins Road,,42.062116,-70.991115,863,,0,,America/New_York,,,0
799890,,,Sumner Street W and Pleasant Street,,42.088642,-71.077118,863,,0,,America/New_York,,,0
799295,,,Belmont Street and Kennleworth Avenue,,42.076328,-71.037678,863,,0,,America/New_York,,,0
799555,,,Pearl Street and Belmont Street,,42.060573,-71.065962,863,,0,,America/New_York,,,0
799325,,,Belmont Street and Ash Street,,42.077642,-71.033936,863,,0,,America/New_York,,,0
799965,,,Park Street - Brockton-Stoughton line,,42.101779,-71.067296,,,0,,America/New_York,,,0
799197,,,N Main Street and Field Street,,42.104349,-71.024438,863,,0,,America/New_York,,,0
799698,,,N Montello Street and Lebanon Street,,42.092272,-71.017508,863,,0,,America/New_York,,,0
799524,,,W Elm Street and Belmont Avenue,,42.0811148238222,-71.033204728836,863,,0,,America/New_York,,,0
799902,,,North Pearl Street and Healey Terrace,,42.094947,-71.065042,863,,0,,America/New_York,,,0
799606,,,Hovendon Avenue and Bonney Street,,42.111245,-71.016449,863,,0,,America/New_York,,,0
