trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,area_id,service_area_radius,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off
t_17679_b_973_tn_0,,,799216,75,,0,0,21313.4965718079,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799217,76,,0,0,21480.0684535269,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799218,77,,0,0,21643.0498116013,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799219,78,,0,0,21823.5082860285,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799220,79,,0,0,21978.375617893,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799221,80,,0,0,22081.8014430596,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799222,81,,0,0,22238.9946892646,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799223,82,,0,0,22441.8316693644,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799224,83,,0,0,22571.5487589596,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799225,84,,0,0,22852.4239557343,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799226,85,,0,0,22956.7897155568,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799227,86,,0,0,23061.4913589882,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799238,87,,0,0,23253.4243810523,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799228,88,,0,0,23353.6486577764,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799229,89,,0,0,23560.6388866607,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799230,90,,0,0,23646.724308292,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799231,91,,0,0,23728.9460773307,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799239,92,,0,0,23793.9910365025,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799232,93,,0,0,23911.9471922889,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799233,94,,0,0,24039.3453415927,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799234,95,,0,0,24160.3885153392,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799235,96,,0,0,24309.5061838355,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799236,97,,0,0,24535.7972338554,0,,,,,,,1,1
t_17679_b_973_tn_0,,,799237,98,,0,0,24715.6375787986,0,,,,,,,1,1
t_17679_b_973_tn_0,08:00:00,08:00:00,799180,99,,0,0,24979.9726326,1,,,,,,,1,1
t_17679_b_none_tn_0,07:00:00,07:00:00,799779,1,,0,0,0,1,,,,,,,1,1
t_17679_b_none_tn_0,,,799780,2,,0,0,164.650967445285,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799781,3,,0,0,302.080012569416,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799782,4,,0,0,391.925377517832,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799783,5,,0,0,625.708930545595,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799784,6,,0,0,844.656583627537,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799785,7,,0,0,1128.80195506564,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799786,8,,0,0,1236.03158130898,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799787,9,,0,0,1311.6360020982,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799788,10,,0,0,1500.17887836043,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799789,11,,0,0,1746.08167723256,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799790,12,,0,0,1860.94621982516,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799791,13,,0,0,2032.66688227625,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799792,14,,0,0,2307.90637271297,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799793,15,,0,0,2549.55054594124,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799794,16,,0,0,2747.52898234552,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799795,17,,0,0,2930.38085021599,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799796,18,,0,0,3436.80561344986,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799797,19,,0,0,3507.91462045986,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799798,20,,0,0,3641.95849701798,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799799,21,,0,0,3715.88255237485,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799800,22,,0,0,3999.89463440711,0,,,,,,,1,1
t_17679_b_none_tn_0,07:07:00,07:07:00,799801,23,,0,0,4170.84771872907,1,,,,,,,1,1
t_17679_b_none_tn_0,,,799802,24,,0,0,4694.624972707,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799803,25,,0,0,4776.61399105105,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799804,26,,0,0,4923.12847001344,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799805,27,,0,0,5193.85742504677,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799806,28,,0,0,5538.07258913247,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799807,29,,0,0,5806.86286671016,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799808,30,,0,0,6069.29967047343,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799809,31,,0,0,6281.32750781002,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799810,32,,0,0,7118.14246473955,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799811,33,,0,0,7892.79302040361,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799812,34,,0,0,10570.9690384453,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799813,35,,0,0,10876.0023198425,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799814,36,,0,0,11026.6949784454,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799815,37,,0,0,11173.812927482,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799816,38,,0,0,11468.7621855651,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799817,39,,0,0,11672.1504643567,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799818,40,,0,0,11932.5472278432,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799819,41,,0,0,12097.4855666809,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799820,42,,0,0,12529.7562025336,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799821,43,,0,0,13395.4083695607,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799822,44,,0,0,13792.1451175662,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799823,45,,0,0,13935.6339625588,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799824,46,,0,0,14242.7859862015,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799825,47,,0,0,14431.6970916202,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799826,48,,0,0,14706.9273887287,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799827,49,,0,0,14827.8579972273,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799828,50,,0,0,14980.7598552882,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799829,51,,0,0,15126.0670381905,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799830,52,,0,0,15200.7098353852,0,,,,,,,1,1
t_17679_b_none_tn_0,07:21:00,07:21:00,799831,53,,0,0,15283.8556950223,1,,,,,,,1,1
t_17679_b_none_tn_0,,,799832,54,,0,0,15588.6785903765,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799833,55,,0,0,15720.1802093715,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799834,56,,0,0,15904.2301537888,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799835,57,,0,0,16012.7882667739,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799836,58,,0,0,16320.7094113181,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799837,59,,0,0,16650.0621205471,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799838,60,,0,0,16923.1286610491,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799839,61,,0,0,17718.7836966066,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799840,62,,0,0,18176.3288034997,0,,,,,,,1,1
t_17679_b_none_tn_0,07:26:00,07:26:00,799841,63,,0,0,18684.8760938572,1,,,,,,,1,1
t_17679_b_none_tn_0,,,799842,64,,0,0,18845.163141667,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799843,65,,0,0,19166.5684420454,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799844,66,,0,0,19506.7678036837,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799845,67,,0,0,19659.5982323331,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799846,68,,0,0,19832.1870758696,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799847,69,,0,0,20034.186163131,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799848,70,,0,0,20464.3304205092,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799212,71,,0,0,20871.4172680846,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799213,72,,0,0,20969.2181866559,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799214,73,,0,0,21043.8785569582,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799215,74,,0,0,21138.8553768844,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799216,75,,0,0,21313.4965718079,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799217,76,,0,0,21480.0684535269,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799218,77,,0,0,21643.0498116013,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799219,78,,0,0,21823.5082860285,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799220,79,,0,0,21978.375617893,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799221,80,,0,0,22081.8014430596,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799222,81,,0,0,22238.9946892646,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799223,82,,0,0,22441.8316693644,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799224,83,,0,0,22571.5487589596,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799225,84,,0,0,22852.4239557343,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799226,85,,0,0,22956.7897155568,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799227,86,,0,0,23061.4913589882,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799238,87,,0,0,23253.4243810523,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799228,88,,0,0,23353.6486577764,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799229,89,,0,0,23560.6388866607,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799230,90,,0,0,23646.724308292,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799231,91,,0,0,23728.9460773307,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799239,92,,0,0,23793.9910365025,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799232,93,,0,0,23911.9471922889,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799233,94,,0,0,24039.3453415927,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799234,95,,0,0,24160.3885153392,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799235,96,,0,0,24309.5061838355,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799236,97,,0,0,24535.7972338554,0,,,,,,,1,1
t_17679_b_none_tn_0,,,799237,98,,0,0,24715.6375787986,0,,,,,,,1,1
t_17679_b_none_tn_0,08:00:00,08:00:00,799180,99,,0,0,24979.9726326,1,,,,,,,1,1
t_17680_b_973_tn_0,11:00:00,11:00:00,799180,1,,0,0,0,1,,,,,,,1,1
t_17680_b_973_tn_0,,,799335,2,,0,0,523.713453822538,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799336,3,,0,0,716.03334602293,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799337,4,,0,0,888.656181717152,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799338,5,,0,0,1169.52435801748,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799339,6,,0,0,1232.55309573778,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799340,7,,0,0,1405.45242285595,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799341,8,,0,0,1533.75433353522,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799342,9,,0,0,1660.49983984613,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799343,10,,0,0,1835.33291856271,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799344,11,,0,0,1991.97585124923,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799345,12,,0,0,2115.6578399645,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799346,13,,0,0,2326.10039748177,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799347,14,,0,0,2599.40100118734,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799348,15,,0,0,2803.68979477151,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799349,16,,0,0,3052.63154990144,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799350,17,,0,0,3212.05822493253,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799351,18,,0,0,3419.35995833132,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799352,19,,0,0,4742.89244260491,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799353,20,,0,0,4829.56684156828,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799354,21,,0,0,5312.12314807136,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799355,22,,0,0,5469.75781297437,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799356,23,,0,0,5745.26830036512,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799358,24,,0,0,6210.21433869689,0,,,,,,,1,1
t_17680_b_973_tn_0,,,799359,25,,0,0,6521.78565326985,0,,,,,,,1,1
t_17680_b_973_tn_0,11:25:00,11:25:00,799360,26,,0,0,7393.96316296,1,,,,,,,1,1
t_17681_b_973_tn_0,22:40:00,22:40:00,799480,1,,0,0,0,1,,,,,,,1,1
t_17681_b_973_tn_0,22:45:00,22:45:00,799180,2,,0,0,3705.27072856171,1,,,,,,,1,1
t_17681_b_973_tn_0,,,799183,3,,0,0,4698.60295509984,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799185,4,,0,0,4846.93877967738,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799186,5,,0,0,5093.65762348265,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799187,6,,0,0,5336.54043565101,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799188,7,,0,0,5456.94702199803,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799189,8,,0,0,5636.24090844469,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799190,9,,0,0,5751.89906128958,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799191,10,,0,0,5965.56132361884,0,,,,,,,1,1
t_17681_b_973_tn_0,,,804150,11,,0,0,6179.22732093408,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799193,12,,0,0,6358.18154092977,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799194,13,,0,0,6592.25945712653,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799195,14,,0,0,6654.7586734557,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799196,15,,0,0,6960.8945688222,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799197,16,,0,0,7105.77875136098,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799198,17,,0,0,7243.03784985469,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799199,18,,0,0,7428.41828203585,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799200,19,,0,0,7609.02838494855,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799201,20,,0,0,8014.04347832318,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799202,21,,0,0,8102.38959074964,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799203,22,,0,0,8289.03834001889,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799204,23,,0,0,8388.62176150122,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799701,24,,0,0,8729.25659800358,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799702,25,,0,0,8810.78070771214,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799703,26,,0,0,9016.42389493558,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799704,27,,0,0,9151.207470132,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799705,28,,0,0,9281.4445591402,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799706,29,,0,0,9385.43210548443,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799707,30,,0,0,9458.41959912276,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799708,31,,0,0,9694.14619434908,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799709,32,,0,0,9811.84210837762,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799710,33,,0,0,10064.0168863877,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799711,34,,0,0,10369.5308952487,0,,,,,,,1,1
t_17681_b_973_tn_0,22:57:00,22:57:00,807112,35,,0,0,10701.6704040119,1,,,,,,,1,1
t_17681_b_973_tn_0,,,799713,36,,0,0,10785.3067768777,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799714,37,,0,0,11330.105562845,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799715,38,,0,0,11731.5538217958,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799716,39,,0,0,11816.9751841046,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799717,40,,0,0,12004.3485852534,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799718,41,,0,0,12097.7957180166,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799719,42,,0,0,12512.0095423065,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799720,43,,0,0,12768.7869115848,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799721,44,,0,0,12938.9464246509,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799722,45,,0,0,13446.010713794,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799723,46,,0,0,13553.6555508773,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799724,47,,0,0,13855.3640602902,0,,,,,,,1,1
t_17681_b_973_tn_0,23:01:00,23:01:00,799725,48,,0,0,14167.753678039,1,,,,,,,1,1
t_17681_b_973_tn_0,,,799726,49,,0,0,14301.3064652456,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799727,50,,0,0,14539.7969917988,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799728,51,,0,0,14711.226933044,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799729,52,,0,0,14954.2481400962,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799730,53,,0,0,15076.6676987369,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799731,54,,0,0,15272.6255777735,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799732,55,,0,0,15589.0970335323,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799733,56,,0,0,15717.2396847315,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799734,57,,0,0,15928.1252412578,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799735,58,,0,0,16065.9666895632,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799736,59,,0,0,16986.5714383961,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799737,60,,0,0,17810.645724023,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799738,61,,0,0,17940.8197150752,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799739,62,,0,0,18057.1373781262,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799740,63,,0,0,18109.8738500495,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799741,64,,0,0,18179.623716908,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799742,65,,0,0,18437.5140941534,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799743,66,,0,0,18511.3994182083,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799744,67,,0,0,18574.8195108551,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799745,68,,0,0,18641.0882734906,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799746,69,,0,0,18711.5055214242,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799747,70,,0,0,18828.655679624,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799748,71,,0,0,18911.2535115538,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799749,72,,0,0,22063.9361715504,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799750,73,,0,0,22468.5846274355,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799751,74,,0,0,22674.412197034,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799752,75,,0,0,22924.4652683528,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799753,76,,0,0,23229.0250597316,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799754,77,,0,0,23464.731323019,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799755,78,,0,0,23702.4915095022,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799756,79,,0,0,24270.0676816415,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799757,80,,0,0,24591.0513096676,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799758,81,,0,0,24693.5145889987,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799759,82,,0,0,24902.1576385176,0,,,,,,,1,1
t_17681_b_973_tn_0,23:12:00,23:12:00,799760,83,,0,0,25320.0013734953,1,,,,,,,1,1
t_17681_b_973_tn_0,,,799761,84,,0,0,25584.7955637507,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799762,85,,0,0,25827.7998736291,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799763,86,,0,0,25988.8638066939,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799764,87,,0,0,26322.5912856258,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799765,88,,0,0,26569.9795610523,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799766,89,,0,0,26750.7710291592,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799767,90,,0,0,26950.5344144156,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799768,91,,0,0,27123.493862229,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799769,92,,0,0,27284.1890671579,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799770,93,,0,0,27481.6217174295,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799771,94,,0,0,27644.3334351076,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799772,95,,0,0,27879.2439326768,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799773,96,,0,0,28215.7416978929,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799774,97,,0,0,28370.4502117429,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799775,98,,0,0,28651.8753504793,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799776,99,,0,0,28925.4394097848,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799777,100,,0,0,29112.3818744172,0,,,,,,,1,1
t_17681_b_973_tn_0,,,799778,101,,0,0,29215.8008790488,0,,,,,,,1,1
t_17681_b_973_tn_0,23:30:00,23:30:00,799779,102,,0,0,29465.06731274,1,,,,,,,1,1
t_17683_b_973_tn_0,11:00:00,11:00:00,799180,1,,0,0,0,1,,,,,,,1,1
t_17683_b_973_tn_0,,,799307,2,,0,0,773.43528559804,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799308,3,,0,0,1005.44191044037,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799309,4,,0,0,1248.03765064572,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799289,5,,0,0,1399.75920833167,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799310,6,,0,0,1685.50953085386,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799311,7,,0,0,1882.48501166545,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799312,8,,0,0,2047.22953627957,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799290,9,,0,0,2159.16321372911,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799291,10,,0,0,2276.52346609115,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799292,11,,0,0,2461.33288562112,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799293,12,,0,0,2632.74259055956,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799294,13,,0,0,2703.86692327113,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799295,14,,0,0,2775.73268321181,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799296,15,,0,0,2918.16903758869,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799297,16,,0,0,3227.20738273434,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799298,17,,0,0,3343.53756801563,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799299,18,,0,0,3484.95482911899,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799300,19,,0,0,3644.61718765533,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799301,20,,0,0,4007.21689657877,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799302,21,,0,0,4056.91962033959,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799313,22,,0,0,4190.7559397136,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799303,23,,0,0,4333.36963987311,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799304,24,,0,0,4453.9519302704,0,,,,,,,1,1
t_17683_b_973_tn_0,,,799305,25,,0,0,4797.92474068802,0,,,,,,,1,1
t_17683_b_973_tn_0,11:25:00,11:25:00,799306,26,,0,0,5181.49733645,1,,,,,,,1,1
t_17684_b_973_tn_0,13:45:00,13:45:00,799180,1,,0,0,0,1,,,,,,,1,1
t_17684_b_973_tn_0,,,799183,2,,0,0,990.351452821534,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799185,3,,0,0,1138.68727739908,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799186,4,,0,0,1385.40612120435,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799187,5,,0,0,1628.28893337271,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799188,6,,0,0,1748.69551971973,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799189,7,,0,0,1927.98940616639,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799190,8,,0,0,2043.64755901128,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799191,9,,0,0,2257.30982134054,0,,,,,,,1,1
t_17684_b_973_tn_0,,,804150,10,,0,0,2470.97581865577,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799193,11,,0,0,2649.93003865146,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799194,12,,0,0,2884.00795484823,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799195,13,,0,0,2946.5071711774,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799196,14,,0,0,3252.64306654389,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799197,15,,0,0,3397.52724908267,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799198,16,,0,0,3534.78634757638,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799199,17,,0,0,3720.16677975754,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799200,18,,0,0,3900.77688267025,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799201,19,,0,0,4305.79197604487,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799202,20,,0,0,4394.13808847134,0,,,,,,,1,1
t_17684_b_973_tn_0,,,799203,21,,0,0,4580.78683774058,0,,,,,,,1,1
