DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
SA,814928,NA,496,1036,10,60,60,60,480,1110,20,FALSE,FALSE,579,,Riverview Commerce Center,,42.6129479987651,-71.2867772152455
SA,814929,NA,532.4166666666666,1072.4166666666667,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,580,,North Rd & Worthen St,,42.6011843114866,-71.3536797342516
SA,814930,NA,525.2,1065.2,7,90,90,90,480,1110,20,FALSE,FALSE,581,,Across From 439 Littleton,,42.5501460975796,-71.4641459955947
SA,814932,NA,523.4333333333333,1063.4333333333334,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,583,,Stevens St & Parker St,,42.627128,-71.33206
SA,814933,NA,549.15,1115.8166666666666,20,29.82456140350877,33.333333333333485,33.33333333333328,480,1110,20,FALSE,FALSE,584,,Chelmsford St & Plain St,,42.6265139179152,-71.3227436831361
SA,814934,NA,474.1333333333333,1074.1333333333334,11,60.000000000000014,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,585,,Middlesex St & Gay St,,42.6379857272668,-71.3787467082331
SA,814935,NA,509.1166666666667,1109.1166666666666,11,59.999999999999986,60,60,480,1110,20,FALSE,FALSE,586,,Douglas Rd & Rogers St,,42.6309601910078,-71.2800504394133
SA,814937,NA,476,1086,11,61,70,61,480,1110,20,FALSE,FALSE,588,,Princeton Blvd & Wood St,,42.6329735715196,-71.3548789452988
SA,814938,NA,486,1026,10,60,60,60,480,1110,20,FALSE,FALSE,589,,Church St & Lawrence St,,42.640626899731,-71.3044544534747
SA,814939,NA,489.93333333333334,1099.9333333333334,11,61.00000000000001,70,61.0000000000001,480,1110,20,FALSE,FALSE,590,,Westford St & Tyler Park,,42.6328097072379,-71.3416774430702
SA,814940,NA,472.23333333333335,1077.2333333333333,11,60.5,63.549999999999955,61.66000000000004,480,1110,20,FALSE,FALSE,591,,Merrimack St & Aiken St,,42.6489513892605,-71.3202385211064
SA,814941,NA,553.4833333333333,1093.4833333333333,10,60,60,60,480,1110,20,FALSE,FALSE,592,,Middlesex Turnpike & Manning Rd,,42.531544,-71.261039
SA,814942,NA,483.1333333333333,1023.1333333333333,7,90,90,90,480,1110,20,FALSE,FALSE,593,,Carlisle St & Suttle Ave,,42.616265966143,-71.3054240685697
SA,814943,NA,458.56666666666666,998.5666666666667,10,60.00000000000001,60.00000000000006,60.000000000000014,480,1110,20,FALSE,FALSE,594,,Boston Rd & Alpine St,,42.5924503734203,-71.2971434399089
SA,814944,NA,488.71666666666664,1030.4333333333334,17,33.85729166666667,60,59.99999999999997,480,1110,20,FALSE,FALSE,595,,Across From 80 Brick Kiln,,42.5970481187813,-71.3051116667336
SA,814945,NA,538.35,1078.35,10,59.999999999999986,60,60,480,1110,20,FALSE,FALSE,596,,Chelmsford St & Alpine St,,42.601352,-71.347197
SA,814946,NA,443.0833333333333,1043.0833333333333,11,59.99999999999999,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,597,,East St & Preservation Ln,,42.611398,-71.229413
SA,814947,NA,553.35,1093.35,10,59.999999999999986,60,60,480,1110,20,FALSE,FALSE,599,,Across From 805 Middlesex Tpk,,42.529664619906,-71.2588726221348
SA,814949,NA,489.3333333333333,1030.6833333333334,17,33.83437500000001,60,59.99999999999997,480,1110,20,FALSE,FALSE,601,,Across From 84 Brick Kiln,,42.5956153080461,-71.3051778314336
SA,814950,NA,572.9833333333333,1112.9833333333333,10,60,60,60,480,1110,20,FALSE,FALSE,602,,Boston Rd & Marriner St,,42.622507,-71.313051
SA,814951,NA,491,1031,10,60,60,60,480,1110,20,FALSE,FALSE,603,,UPS (Across From 90 Brick Kiln),,42.593921,-71.305359
SA,814952,NA,503.8,1043.8,10,59.99999999999999,60,60,480,1110,20,FALSE,FALSE,604,,Middlesex Tpk & Suburban Park Dr,,42.5268607810049,-71.2558273500493
SA,814954,NA,515.6833333333333,1055.6833333333334,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,608,,Lowell St & Boston Rd,,42.5908793887894,-71.2961649892666
SA,814956,NA,526.35,1066.35,7,89.99999999999999,90,90,480,1110,20,FALSE,FALSE,611,,Littleton Rd & Concord Rd,,42.5552167283275,-71.4410068770587
SA,814958,NA,528,1068,7,90,90,90,480,1110,20,FALSE,FALSE,613,,Western Regency Hotel,,42.5637722372064,-71.4284226291796
SA,814959,NA,477.4,1077.4,11,60.000000000000014,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,614,,Livingston St & Delaney Dr,,42.603582,-71.210355
SA,814960,NA,564.65,1104.65,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,615,,Lakeview Ave & Florence St,,42.681106,-71.358136
SA,814962,NA,472.0833333333333,1072.0833333333333,11,59.99999999999999,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,617,,Main St (Across From Haffners Car Wash),,42.582205,-71.195679
SA,814965,NA,506.23333333333335,1046.2333333333333,10,60,60,60,480,1110,20,FALSE,FALSE,620,,Bridge St & Amory St (Across From Mass Mills),,42.646848,-71.306398
SA,814967,NA,490.5,1090.5,11,60,60,60,480,1110,20,FALSE,FALSE,622,,Main St & Old Main St (Motel 6),,42.6260279416675,-71.2684456502456
SA,814969,NA,517.1,1057.1,7,89.99999999999999,90,90,480,1110,20,FALSE,FALSE,624,,Littleton Rd & Park Dr,,42.558619,-71.436484
SA,814970,NA,544.9666666666667,1084.9666666666667,7,90,90,90,480,1110,20,FALSE,FALSE,625,,Billerica Rd & Riverneck Rd (Pine Ridge Cemetery),,42.5986597448008,-71.338015370305
SA,814973,NA,501.45,1106.45,11,60.50000000000001,65,60.50000000000005,480,1110,20,FALSE,FALSE,628,,Varnum Ave (Riverview Village Condos),,42.6506751206351,-71.3769533438663
SA,814974,NA,426.51666666666665,1026.8333333333333,21,30.01583333333333,60,59.68333333333329,480,1110,20,FALSE,FALSE,629,,Andover St & Concord St,,42.6417103571315,-71.3014559694279
SA,814975,NA,529.05,1129.05,11,60,60,60,480,1110,20,FALSE,FALSE,631,,Andover St & Fayette St,,42.6418754996581,-71.3015962438658
SA,814978,NA,424.1,1068,32,20.770967741935483,43.89999999999998,42,480,1110,20,FALSE,FALSE,634,,Salvation Army (Appleton St & South St),,42.640352,-71.310841
SA,814979,NA,524.6333333333333,1064.6333333333334,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,635,,Arlington St & Bridge St,,42.669205296054,-71.3025180342134
SA,814980,NA,475,1080,11,60.5,63,62.1,480,1110,20,FALSE,FALSE,636,,UMASS Lowell At Cumnock Hall (University Ave),,42.653372455213,-71.3262620378108
SA,814981,NA,568,1108,10,60,60,60,480,1110,20,FALSE,FALSE,637,,Dracut High School,,42.6748130009024,-71.3347712567514
SA,814984,NA,549,1095,20,28.736842105263158,54,54,480,1110,20,FALSE,FALSE,640,,"Ayotte's Market Hudson, NH",,42.699281,-71.419706
SA,814985,NA,539.9833333333333,1079.9833333333333,10,60,60,60,480,1110,20,FALSE,FALSE,641,,Varnum Rd & Nashua Rd,,42.6797465823608,-71.363537658624
SA,814992,NA,502.4,1042.4,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,648,,Beacon St & 11th St,,42.6552492589549,-71.2977353987897
SA,814997,NA,499.3333333333333,1039.3333333333333,7,89.99999999999999,90.00000000000006,90.00000000000003,480,1110,20,FALSE,FALSE,653,,Billerica Rd & Riverneck Rd,,42.5987455271436,-71.3379473235224
SA,815002,NA,517.5,1057.5,10,60,60,60,480,1110,20,FALSE,FALSE,658,,Boston Rd & Casco St,,42.5985826528866,-71.2989118011781
SA,815003,NA,475.43333333333334,1015.4333333333333,10,59.99999999999999,60,60,480,1110,20,FALSE,FALSE,659,,Boston Rd & Lexington Rd,,42.548301,-71.259999
