DOW,stop_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon
SU,70089,400,1517,234,4.793991416309013,13,13,480,1110,20,TRUE,TRUE,70089,Fields Corner,Fields Corner - Red Line - Ashmont,,42.299993,-71.062021
SU,70090,366,1476,234,4.763948497854077,15,15,480,1110,20,TRUE,TRUE,70090,Fields Corner,Fields Corner - Red Line - Alewife,,42.299935,-71.061945
SU,70091,402,1519,234,4.793991416309013,13,13,480,1110,20,TRUE,TRUE,70091,Shawmut,Shawmut - Red Line - Ashmont,,42.293126,-71.065738
SU,70092,363,1473,234,4.763948497854077,15,15,480,1110,20,TRUE,TRUE,70092,Shawmut,Shawmut - Red Line - Alewife,,42.293126,-71.065738
SU,70094,360,1470,234,4.763948497854077,15,15,480,1110,20,TRUE,TRUE,70094,Ashmont,Ashmont - Red Line - Alewife,,42.28453,-71.063725
SU,70095,402,1507,231,4.804347826086956,13,13,480,1110,20,TRUE,TRUE,70095,JFK/UMass,JFK/UMass - Red Line - Braintree,,42.320418,-71.052287
SU,70096,377,1477,154,7.189542483660131,15,15,480,1110,20,TRUE,TRUE,70096,JFK/UMass,JFK/UMass - Red Line - Alewife (from Braintree),,42.320434,-71.052215
SU,70097,410,1515,231,4.804347826086956,13,13,480,1110,20,TRUE,TRUE,70097,North Quincy,North Quincy - Red Line - Braintree,2,42.27577,-71.030194
SU,70098,368,1468,231,4.782608695652174,15,15,480,1110,20,TRUE,TRUE,70098,North Quincy,North Quincy - Red Line - Alewife,1,42.275802,-71.030144
SU,70099,412,1517,231,4.804347826086956,13,13,480,1110,20,TRUE,TRUE,70099,Wollaston,Wollaston - Red Line - Braintree,,42.266762,-71.020542
SU,70100,365,1465,231,4.782608695652174,15,15,480,1110,20,TRUE,TRUE,70100,Wollaston,Wollaston - Red Line - Alewife,,42.266788,-71.020457
SU,70101,416,1521,231,4.804347826086956,13,13,480,1110,20,TRUE,TRUE,70101,Quincy Center,Quincy Center - Red Line - Braintree,2,42.251809,-71.005409
SU,70102,362,1462,231,4.782608695652174,15,15,480,1110,20,TRUE,TRUE,70102,Quincy Center,Quincy Center - Red Line - Alewife,1,42.251809,-71.005409
SU,70103,419,1524,231,4.804347826086956,13,13,480,1110,20,TRUE,TRUE,70103,Quincy Adams,Quincy Adams - Red Line - Braintree,,42.233391,-71.007153
SU,70104,359,1459,231,4.782608695652174,15,15,480,1110,20,TRUE,TRUE,70104,Quincy Adams,Quincy Adams - Red Line - Alewife,,42.233391,-71.007153
SU,70105,356,1455,231,4.778260869565218,15,15,480,1110,20,TRUE,TRUE,70105,Braintree,Braintree - Red Line,,42.207424,-71.001645
SU,70106,320,1457,232,4.922077922077922,14,10,480,1110,20,TRUE,TRUE,70106,Boston College,Boston College - Green Line - Park Street & North,,42.340149,-71.167029
SU,70110,322,1458,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70110,South Street,South Street - Green Line - Park Street & North,,42.339371,-71.157057
SU,70111,393,1527,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70111,South Street,South Street - Green Line - (B) Boston College,,42.339581,-71.157499
SU,70112,323,1459,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70112,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,,42.33873,-71.152526
SU,70113,392,1526,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70113,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - (B) Boston College,,42.33829,-71.153025
SU,70114,324,1460,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70114,Chiswick Road,Chiswick Road - Green Line - Park Street & North,,42.340808,-71.150633
SU,70115,391,1525,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70115,Chiswick Road,Chiswick Road - Green Line - (B) Boston College,,42.34054,-71.15114
SU,70116,326,1462,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70116,Sutherland Road,Sutherland Road - Green Line - Park Street & North,,42.341589,-71.146089
SU,70117,390,1524,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70117,Sutherland Road,Sutherland Road - Green Line - (B) Boston College,,42.341577,-71.146607
SU,70120,327,1463,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70120,Washington Street,Washington Street - Green Line - Park Street & North,,42.344329,-71.142385
SU,70121,388,1522,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70121,Washington Street,Washington Street - Green Line - (B) Boston College,,42.343974,-71.142731
SU,70124,329,1465,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70124,Warren Street,Warren Street - Green Line - Park Street & North,,42.348285,-71.140436
SU,70125,387,1521,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70125,Warren Street,Warren Street - Green Line - (B) Boston College,,42.348819,-71.140051
SU,70126,330,1466,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70126,Allston Street,Allston Street - Green Line - Park Street & North,,42.348649,-71.137881
SU,70127,386,1520,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70127,Allston Street,Allston Street - Green Line - (B) Boston College,,42.348546,-71.137362
SU,70128,331,1467,232,4.917748917748917,14,10,480,1110,20,TRUE,TRUE,70128,Griggs Street,Griggs Street - Green Line - Park Street & North,,42.348747,-71.1345
SU,70129,385,1519,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70129,Griggs Street,Griggs Street - Green Line - (B) Boston College,,42.348919,-71.134305
SU,70130,333,1468,232,4.913419913419913,14,10,480,1110,20,TRUE,TRUE,70130,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,,42.350263,-71.131298
SU,70131,384,1518,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70131,Harvard Avenue,Harvard Avenue - Green Line - (B) Boston College,,42.350602,-71.130727
SU,70134,335,1470,232,4.913419913419913,14,10,480,1110,20,TRUE,TRUE,70134,Packard's Corner,Packard's Corner - Green Line - Park Street & North,,42.351891,-71.125067
SU,70135,382,1516,232,4.909090909090909,14,11,480,1110,20,TRUE,TRUE,70135,Packard's Corner,Packard's Corner - Green Line - (B) Boston College,,42.351651,-71.12551
SU,70144,342,1476,232,4.909090909090909,14,10,480,1110,20,TRUE,TRUE,70144,Boston University Central,Boston University Central - Green Line - Park Street & North,,42.350013,-71.106902
SU,70145,375,1510,232,4.913419913419913,14,11,480,1110,20,TRUE,TRUE,70145,Boston University Central,Boston University Central - Green Line - (B) Boston College,,42.350148,-71.107455
SU,70146,343,1477,232,4.909090909090909,14,10,480,1110,20,TRUE,TRUE,70146,Boston University East,Boston University East - Green Line - Park Street & North,,42.349659,-71.103989
SU,70147,374,1509,232,4.913419913419913,14,11,480,1110,20,TRUE,TRUE,70147,Boston University East,Boston University East - Green Line - (B) Boston College,,42.349811,-71.104657
SU,70148,344,1478,232,4.909090909090909,14,10,480,1110,20,TRUE,TRUE,70148,Blandford Street,Blandford Street - Green Line - Park Street & North,,42.349165,-71.099821
SU,70149,373,1508,232,4.913419913419913,14,11,480,1110,20,TRUE,TRUE,70149,Blandford Street,Blandford Street - Green Line - (B) Boston College,,42.349276,-71.100213
SU,70150,347,1481,323,3.5217391304347827,11,9,480,1110,20,TRUE,TRUE,70150,Kenmore,Kenmore - Green Line - Park Street & North,,42.348949,-71.095169
SU,70151,360,1506,323,3.559006211180124,14,8,480,1110,20,TRUE,TRUE,70151,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",,42.348949,-71.095169
SU,70152,348,1484,555,2.050541516245487,11,6,480,1110,20,TRUE,TRUE,70152,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,,42.347888,-71.087903
SU,70153,358,1504,555,2.068592057761733,12,6,480,1110,20,TRUE,TRUE,70153,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,,42.347888,-71.087903
SU,70154,350,1503,787,1.4669211195928753,11,4,480,1110,20,TRUE,TRUE,70154,Copley,Copley - Green Line - Park Street & North,,42.349871,-71.078049
SU,70155,349,1501,791,1.4582278481012658,11,4,480,1110,20,TRUE,TRUE,70155,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",,42.350126,-71.077376
SU,70156,352,1505,787,1.4669211195928753,11,4,480,1110,20,TRUE,TRUE,70156,Arlington,Arlington - Green Line - Park Street & North,,42.351902,-71.070893
SU,70157,347,1500,791,1.459493670886076,11,4,480,1110,20,TRUE,TRUE,70157,Arlington,Arlington - Green Line - Copley & West,,42.351902,-71.070893
SU,70158,354,1507,787,1.4669211195928753,11,4,480,1110,20,TRUE,TRUE,70158,Boylston,Boylston - Green Line - Park Street & North,,42.352531,-71.064682
SU,70159,345,1498,791,1.459493670886076,11,4,480,1110,20,TRUE,TRUE,70159,Boylston,Boylston - Green Line - Copley & West,,42.353214,-71.064545
SU,70160,325,1455,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70160,Riverside,Riverside - Green Line - Park Street & North,,42.337317,-71.252256
SU,70162,326,1456,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70162,Woodland,Woodland - Green Line - Park Street & North,,42.332703,-71.243055
SU,70163,387,1530,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70163,Woodland,Woodland - Green Line - (D) Riverside,,42.333094,-71.243659
SU,70164,328,1458,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70164,Waban,Waban - Green Line - Park Street & North,,42.325695,-71.230476
SU,70165,385,1528,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70165,Waban,Waban - Green Line - (D) Riverside,,42.325967,-71.230714
SU,70166,330,1460,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70166,Eliot,Eliot - Green Line - Park Street & North,,42.318871,-71.21642
SU,70167,383,1526,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70167,Eliot,Eliot - Green Line - (D) Riverside,,42.319214,-71.216949
SU,70168,332,1462,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70168,Newton Highlands,Newton Highlands - Green Line - Park Street & North,,42.322738,-71.205082
SU,70169,381,1524,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70169,Newton Highlands,Newton Highlands - Green Line - (D) Riverside,,42.32253,-71.205421
SU,70170,334,1464,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70170,Newton Centre,Newton Centre - Green Line - Park Street & North,,42.329552,-71.192024
SU,70171,379,1522,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70171,Newton Centre,Newton Centre - Green Line - (D) Riverside,,42.3294,-71.192622
SU,70172,337,1467,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70172,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,,42.326799,-71.164146
SU,70173,376,1519,105,10.990384615384615,15,12,480,1110,20,TRUE,TRUE,70173,Chestnut Hill,Chestnut Hill - Green Line - (D) Riverside,,42.326782,-71.16478
SU,70174,339,1469,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70174,Reservoir,Reservoir - Green Line - Park Street & North,,42.335181,-71.147879
SU,70175,374,1517,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70175,Reservoir,Reservoir - Green Line - (D) Riverside,,42.335163,-71.148601
SU,70176,341,1471,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70176,Beaconsfield,Beaconsfield - Green Line - Park Street & North,,42.335625,-71.140112
SU,70177,371,1514,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70177,Beaconsfield,Beaconsfield - Green Line - (D) Riverside,,42.335912,-71.140903
SU,70178,344,1473,105,10.85576923076923,13,11,480,1110,20,TRUE,TRUE,70178,Brookline Hills,Brookline Hills - Green Line - Park Street & North,,42.331293,-71.126406
SU,70179,368,1511,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70179,Brookline Hills,Brookline Hills - Green Line - (D) Riverside,,42.331413,-71.127025
SU,70180,345,1475,105,10.865384615384615,13,11,480,1110,20,TRUE,TRUE,70180,Brookline Village,Brookline Village - Green Line - Park Street & North,,42.332614,-71.116751
SU,70181,367,1510,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70181,Brookline Village,Brookline Village - Green Line - (D) Riverside,,42.33257,-71.117041
SU,70182,348,1477,105,10.85576923076923,13,11,480,1110,20,TRUE,TRUE,70182,Longwood,Longwood - Green Line - Park Street & North,,42.341808,-71.109777
SU,70183,364,1507,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70183,Longwood,Longwood - Green Line - (D) Riverside,,42.341571,-71.110147
SU,70186,349,1478,105,10.85576923076923,13,11,480,1110,20,TRUE,TRUE,70186,Fenway,Fenway - Green Line - Park Street & North,,42.345328,-71.104269
SU,70187,363,1506,105,10.990384615384615,15,11.700000000000003,480,1110,20,TRUE,TRUE,70187,Fenway,Fenway - Green Line - (D) Riverside,,42.345029,-71.104968
SU,70196,362,1496,232,4.909090909090909,14,10,480,1110,20,TRUE,TRUE,70196,Park Street,Park Street - Green Line - (B) Boston College,B,42.356395,-71.062424
SU,70197,364,1495,218,5.211981566820277,14,11,480,1110,20,TRUE,TRUE,70197,Park Street,Park Street - Green Line - (C) Cleveland Circle,C,42.356395,-71.062424
SU,70198,350,1493,105,10.990384615384615,15,11,480,1110,20,TRUE,TRUE,70198,Park Street,Park Street - Green Line - (D) Riverside,D,42.356395,-71.062424
SU,70199,343,1489,236,4.876595744680851,15,10,480,1110,20,TRUE,TRUE,70199,Park Street,Park Street - Green Line - (E) Heath Street,E,42.356395,-71.062424
SU,70200,355,1508,787,1.4669211195928753,11,4,480,1110,20,TRUE,TRUE,70200,Park Street,Park Street - Green Line - Government Center & North,,42.356395,-71.062424
SU,70201,364,1510,341,3.3705882352941177,11,9,480,1110,20,TRUE,TRUE,70201,Government Center,Government Center - Green Line - North Station & North,,42.359705,-71.059215
SU,70202,341,1494,791,1.459493670886076,11,4,480,1110,20,TRUE,TRUE,70202,Government Center,Government Center - Green Line - Copley & West,,42.359705,-71.059215
SU,70203,366,1512,341,3.3705882352941177,11,9,480,1110,20,TRUE,TRUE,70203,Haymarket,Haymarket - Green Line - North Station & North,,42.363021,-71.05829
SU,70204,339,1490,345,3.3459302325581395,12,9,480,1110,20,TRUE,TRUE,70204,Haymarket,Haymarket - Green Line - Copley & West,,42.363021,-71.05829
SU,70205,367,1513,341,3.3705882352941177,11,9,480,1110,20,TRUE,TRUE,70205,North Station,North Station - Green Line - Lechmere & North,,42.365577,-71.06129
SU,70206,337,1488,345,3.3459302325581395,12,9,480,1110,20,TRUE,TRUE,70206,North Station,North Station - Green Line - Copley & West,,42.365577,-71.06129
SU,70207,370,1516,341,3.3705882352941177,11,9,480,1110,20,TRUE,TRUE,70207,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,,42.366664,-71.067666
SU,70208,334,1485,345,3.3459302325581395,12,9,480,1110,20,TRUE,TRUE,70208,Science Park/West End,Science Park/West End - Green Line - Copley & West,,42.366664,-71.067666
SU,70211,377,1509,218,5.216589861751152,14,11,480,1110,20,TRUE,TRUE,70211,Saint Mary's Street,Saint Mary's Street - Green Line - (C) Cleveland Circle,,42.345884,-71.107697
SU,70212,344,1476,218,5.216589861751152,12,11,480,1110,20,TRUE,TRUE,70212,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,,42.346007,-71.107166
SU,70213,378,1510,218,5.216589861751152,14,11,480,1110,20,TRUE,TRUE,70213,Hawes Street,Hawes Street - Green Line - (C) Cleveland Circle,,42.344758,-71.111761
SU,70214,342,1475,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70214,Hawes Street,Hawes Street - Green Line - Park Street & North,,42.344867,-71.111157
SU,70215,379,1511,218,5.216589861751152,14,11,480,1110,20,TRUE,TRUE,70215,Kent Street,Kent Street - Green Line - (C) Cleveland Circle,,42.344117,-71.114097
SU,70216,341,1474,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70216,Kent Street,Kent Street - Green Line - Park Street & North,,42.343927,-71.114569
SU,70217,380,1512,218,5.216589861751152,14,11,480,1110,20,TRUE,TRUE,70217,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,,42.34334,-71.116927
SU,70218,340,1473,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70218,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,,42.343118,-71.117498
SU,70219,381,1514,218,5.221198156682028,15,11,480,1110,20,TRUE,TRUE,70219,Coolidge Corner,Coolidge Corner - Green Line - (C) Cleveland Circle,,42.342274,-71.120915
SU,70220,338,1471,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70220,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,,42.342028,-71.121685
SU,70223,382,1516,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70223,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,,42.34112,-71.125652
SU,70224,337,1470,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70224,Summit Avenue,Summit Avenue - Green Line - Park Street & North,,42.341027,-71.125759
SU,70225,383,1517,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70225,Brandon Hall,Brandon Hall - Green Line - (C) Cleveland Circle,,42.340053,-71.128869
SU,70226,336,1469,218,5.221198156682028,12,11,480,1110,20,TRUE,TRUE,70226,Brandon Hall,Brandon Hall - Green Line - Park Street & North,,42.340038,-71.12866
SU,70227,384,1518,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70227,Fairbanks Street,Fairbanks Street - Green Line - (C) Cleveland Circle,,42.33969,-71.131228
SU,70228,335,1469,218,5.225806451612903,12,11,480,1110,20,TRUE,TRUE,70228,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,,42.339644,-71.131078
SU,70229,385,1519,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70229,Washington Square,Washington Square - Green Line - (C) Cleveland Circle,,42.339471,-71.135139
SU,70230,334,1468,218,5.225806451612903,12,11,480,1110,20,TRUE,TRUE,70230,Washington Square,Washington Square - Green Line - Park Street & North,,42.339519,-71.134587
SU,70231,386,1520,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70231,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,,42.338498,-71.138731
SU,70232,333,1467,218,5.225806451612903,12,11,480,1110,20,TRUE,TRUE,70232,Tappan Street,Tappan Street - Green Line - Park Street & North,,42.338567,-71.13819
SU,70233,387,1521,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70233,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,,42.337807,-71.141753
SU,70234,332,1467,218,5.2304147465437785,12,11,480,1110,20,TRUE,TRUE,70234,Dean Road,Dean Road - Green Line - Park Street & North,,42.337628,-71.142309
SU,70235,388,1522,218,5.225806451612903,16,11,480,1110,20,TRUE,TRUE,70235,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,,42.336964,-71.145867
SU,70236,331,1466,218,5.2304147465437785,12,11,480,1110,20,TRUE,TRUE,70236,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,,42.337011,-71.145368
SU,70238,330,1465,218,5.2304147465437785,12,11,480,1110,20,TRUE,TRUE,70238,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,,42.336252,-71.148774
SU,70239,351,1496,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70239,Prudential,Prudential - Green Line - (E) Heath Street,,42.34557,-71.081696
SU,70240,390,1501,232,4.809523809523809,13,10,480,1110,20,TRUE,TRUE,70240,Prudential,Prudential - Green Line - Park Street & North,,42.34557,-71.081696
SU,70241,353,1498,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70241,Symphony,Symphony - Green Line - (E) Heath Street,,42.342687,-71.085056
SU,70242,389,1500,232,4.809523809523809,13,10,480,1110,20,TRUE,TRUE,70242,Symphony,Symphony - Green Line - Park Street & North,,42.342687,-71.085056
SU,70243,355,1500,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70243,Northeastern University,Northeastern University - Green Line - (E) Heath Street,,42.339897,-71.09021
SU,70244,387,1498,232,4.809523809523809,13,10,480,1110,20,TRUE,TRUE,70244,Northeastern University,Northeastern University - Green Line - Park Street & North,,42.340222,-71.0892
SU,70245,358,1503,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70245,Museum of Fine Arts,Museum of Fine Arts - Green Line - (E) Heath Street,,42.337875,-71.09524
SU,70246,384,1496,232,4.813852813852814,13,10,480,1110,20,TRUE,TRUE,70246,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,,42.338017,-71.094682
SU,70247,359,1504,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70247,Longwood Medical Area,Longwood Medical Area - Green Line - (E) Heath Street,,42.33608,-71.099883
SU,70248,383,1495,232,4.813852813852814,13,10,480,1110,20,TRUE,TRUE,70248,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,,42.336217,-71.099328
SU,70249,361,1506,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70249,Brigham Circle,Brigham Circle - Green Line - (E) Heath Street,,42.334331,-71.104487
SU,70250,381,1494,232,4.818181818181818,13,10,480,1110,20,TRUE,TRUE,70250,Brigham Circle,Brigham Circle - Green Line - Park Street & North,,42.334846,-71.103017
SU,70251,362,1507,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70251,Fenwood Road,Fenwood Road - Green Line - (E) Heath Street,,42.33374,-71.105721
SU,70252,380,1494,232,4.822510822510822,13,10,480,1110,20,TRUE,TRUE,70252,Fenwood Road,Fenwood Road - Green Line - Park Street & North,,42.333706,-71.105583
SU,70253,363,1508,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70253,Mission Park,Mission Park - Green Line - (E) Heath Street,,42.333279,-71.109276
SU,70254,379,1492,232,4.818181818181818,13,10,480,1110,20,TRUE,TRUE,70254,Mission Park,Mission Park - Green Line - Park Street & North,,42.333092,-71.10968
SU,70255,365,1510,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70255,Riverway,Riverway - Green Line - (E) Heath Street,,42.331391000000004,-71.111925
SU,70256,377,1491,232,4.822510822510822,13,10,480,1110,20,TRUE,TRUE,70256,Riverway,Riverway - Green Line - Park Street & North,,42.331871,-71.111961
SU,70257,366,1511,236,4.872340425531915,15,10,480,1110,20,TRUE,TRUE,70257,Back of the Hill,Back of the Hill - Green Line - (E) Heath Street,,42.329369,-71.111046
SU,70258,376,1490,232,4.822510822510822,13,10,480,1110,20,TRUE,TRUE,70258,Back of the Hill,Back of the Hill - Green Line - Park Street & North,,42.329399,-71.110931
SU,70260,375,1489,232,4.822510822510822,13,10,480,1110,20,TRUE,TRUE,70260,Heath Street,Heath Street - Green Line,,42.328316,-71.110252
SU,70261,360,1505,92,12.582417582417582,14,13,480,1110,20,TRUE,TRUE,70261,Ashmont,Ashmont - Mattapan Trolley,,42.283768,-71.063191
SU,70263,361,1506,92,12.582417582417582,14,13,480,1110,20,TRUE,TRUE,70263,Cedar Grove,Cedar Grove - Mattapan Trolley - Mattapan,,42.279546,-71.060392
SU,70264,354,1502,92,12.615384615384615,15,13,480,1110,20,TRUE,TRUE,70264,Cedar Grove,Cedar Grove - Mattapan Trolley - Ashmont,,42.279693,-71.060381
SU,70265,363,1508,92,12.582417582417582,14,13,480,1110,20,TRUE,TRUE,70265,Butler,Butler - Mattapan Trolley - Mattapan,,42.272449,-71.062513
SU,70266,352,1500,92,12.615384615384615,15,13,480,1110,20,TRUE,TRUE,70266,Butler,Butler - Mattapan Trolley - Ashmont,,42.272477,-71.062438
SU,70267,363,1509,92,12.593406593406593,14,13,480,1110,20,TRUE,TRUE,70267,Milton,Milton - Mattapan Trolley - Mattapan,,42.270388,-71.067253
SU,70268,352,1499,92,12.604395604395604,15,13,480,1110,20,TRUE,TRUE,70268,Milton,Milton - Mattapan Trolley - Ashmont,,42.270308,-71.067289
SU,70269,364,1510,92,12.593406593406593,14,13,480,1110,20,TRUE,TRUE,70269,Central Avenue,Central Avenue - Mattapan Trolley - Mattapan,,42.270054,-71.073523
SU,70270,351,1498,92,12.604395604395604,15,13,480,1110,20,TRUE,TRUE,70270,Central Avenue,Central Avenue - Mattapan Trolley - Ashmont,,42.270001,-71.073358
SU,70271,365,1511,92,12.593406593406593,14,13,480,1110,20,TRUE,TRUE,70271,Valley Road,Valley Road - Mattapan Trolley - Mattapan,,42.268389,-71.081504
SU,70272,350,1497,92,12.604395604395604,15,13,480,1110,20,TRUE,TRUE,70272,Valley Road,Valley Road - Mattapan Trolley - Ashmont,,42.268347,-71.081343
SU,70273,366,1512,92,12.593406593406593,14,13,480,1110,20,TRUE,TRUE,70273,Capen Street,Capen Street - Mattapan Trolley - Mattapan,,42.267589,-71.087139
SU,70274,349,1496,92,12.604395604395604,15,13,480,1110,20,TRUE,TRUE,70274,Capen Street,Capen Street - Mattapan Trolley - Ashmont,,42.267563,-71.087338
SU,70276,348,1495,92,12.604395604395604,15,13,480,1110,20,TRUE,TRUE,70276,Mattapan,Mattapan - Mattapan Trolley - Ashmont,,42.267559,-71.092233
SU,70278,367,1477,92,12.197802197802197,13,13,480,1110,20,TRUE,TRUE,70278,Assembly,Assembly - Orange Line - Forest Hills,,42.392331,-71.077262
SU,70279,390,1498,92,12.175824175824175,13,13,480,1110,20,TRUE,TRUE,70279,Assembly,Assembly - Orange Line - Oak Grove,,42.392336,-71.07718
SU,70500,365,1518,96,12.136842105263158,38,22,480,1110,20,TRUE,TRUE,70500,Lechmere,Lechmere - Water St Busway,,42.371962,-71.07752
SU,70501,373,1502,105,10.85576923076923,13,11,480,1110,20,TRUE,TRUE,70501,Lechmere,"Lechmere - Green Line - (D) Union Square, (E) Medford/Tufts",,42.371566,-71.076457
SU,70502,332,1483,345,3.3459302325581395,12,9,480,1110,20,TRUE,TRUE,70502,Lechmere,Lechmere - Green Line - Copley & West,,42.370989,-71.07586
SU,70504,335,1479,105,11,15,11,480,1110,20,TRUE,TRUE,70504,Union Square,Union Square - Green Line - Copley & West,,42.37699,-71.093993
SU,70618,380,1531,36,32.885714285714286,58,45,480,1110,20,TRUE,FALSE,70618,272 Washington St,,,42.25058,-71.170267
SU,70619,386,1519,29,40.464285714285715,58,46.5,480,1110,20,TRUE,FALSE,70619,Washington St @ Dean Ave,,,42.221195,-71.187628
SU,70620,387,1520,29,40.464285714285715,58,46.5,480,1110,20,TRUE,FALSE,70620,Washington St @ Loring St,,,42.226905,-71.186426
SU,7096,367,1508,164,7,27,15,480,1110,20,TRUE,TRUE,7096,Airport,Airport - Silver Line - SL3 Chelsea,B,42.374693,-71.029333
SU,7097,397,1535,164,6.9815950920245395,25,15,480,1110,20,TRUE,TRUE,7097,Airport,Airport - Silver Line - SL3 South Station,A,42.374518,-71.029532
SU,71,371,1516,81,14.3125,20,16,480,1110,20,TRUE,TRUE,71,Massachusetts Ave opp Inman St,,,42.366604,-71.105923
SU,71150,345,1479,232,4.909090909090909,14,10,480,1110,20,TRUE,TRUE,71150,Kenmore,Kenmore - Green Line - Park Street & North,,42.348949,-71.095169
SU,71151,372,1507,232,4.913419913419913,14,11,480,1110,20,TRUE,TRUE,71151,Kenmore,Kenmore - Green Line - (B) Boston College,,42.348949,-71.095169
SU,71187,383,1467,20,57.05263157894737,62,61,480,1110,20,TRUE,FALSE,71187,Washington St @ Burnett St,,,42.304615,-71.109425
