stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
2448911,0,FALSE,802573,,Andover Commons,,42.65984280025,-71.14443697057
2448912,1,FALSE,798532,,Water Street & Ames Street,,42.694911,-71.17978
2448914,2,FALSE,798500,,Salisbury Beach,,42.842334785712,-70.819922996657
2448916,3,FALSE,798452,,Heritage House,,42.808119664771,-70.88103163136
2448917,0,FALSE,802570,,Kennedy Circle,,42.7661371460351,-71.0470012837447
2448918,1,FALSE,798450,,"Haverhill Commons, Target",,42.788369630944,-71.115387716179
2448919,4,TRUE,798435,,Buckley Transportation Center,,42.708028268605,-71.163276241491
2448920,1,FALSE,802617,,Merrimac Square,,42.834004528893,-71.0021423336601
2448923,2,FALSE,798425,,Andover Street & Newton Street,,42.691730991172,-71.167186571674
2448924,2,FALSE,802595,,Andover Street & Winthrop Street,,42.694886878525,-71.15709516683
2448925,2,FALSE,802597,,S Union Street & Market Street,,42.7009917235686,-71.1533382858792
2448926,2,FALSE,802601,,Oakland Ave & Railroad Street,,42.7215227775818,-71.1869799296455
2448928,1,FALSE,798489,,Plaza 114,,42.6907456884136,-71.1499483583012
2448930,4,TRUE,798504,,Senior Center,,42.710745768988,-71.159120040083
2454407,1,FALSE,,,Elm Street & Ring St,,42.857803976512,-70.928912828972
2454409,1,FALSE,,,Al Prime Gas,,42.858610112946,-70.928236268334
2454410,1,FALSE,,,49 Friend Street - Carriagetown Wine & Spirits,,42.856781263011,-70.932897952347
2454428,1,FALSE,,,Merrimack Plaza - Market Basket,,42.705153159126,-71.201261406445
2454437,1,FALSE,,,103 Broadway,,42.705922479847,-71.168873613672
2454448,0,FALSE,,,Village Plaza -  Jo-Anns Fabrics,,42.736726540051,-71.196858494474
2454449,3,FALSE,,,160 Winthrop Avenue,,42.688058026129,-71.14602856396
2454453,2,FALSE,,,Union Street & Merrimack Street - New Balance,,42.70316771843,-71.153311972996
2454454,2,FALSE,,,Union Street & Island Street,,42.706019231356,-71.153338908829
2454455,2,FALSE,,,Union Street & Methuen Street,,42.707082974235,-71.153318613556
2454460,1,FALSE,,,Union Street & Island Street,,42.70621903879,-71.153491273457007
2454461,1,FALSE,,,Union Street & Merrimack Street - New Balance,,42.703161371596,-71.153510580746
2454462,2,FALSE,,,160 Winthrop Avenue,,42.687939855992,-71.146202831524
2454463,3,FALSE,,,North Andover Mall - AT&T,,42.682651400929,-71.135279971059
2454468,1,FALSE,,,Heritage Place,,42.68984532728,-71.153273314307
2454477,2,FALSE,,,Heritage Place,,42.690562587554,-71.153137390835
2454539,2,FALSE,,,Middlesex Street & Moulton Avenue,,42.641853039001,-71.30900236473
2454566,3,FALSE,,,MVRTA Lot,,42.707947207542,-71.151538951901
2454603,0,FALSE,,,Westgate - Burlington Coat Factory,,42.772825897417,-71.114480221742
2454607,0,FALSE,,,Monument Street & Broadway,,42.782938351296,-71.113051974574
2454647,0,FALSE,,,Low Street & Wallace Bradshaw Jr Way,,42.811574374613,-70.893965179332
2454667,0,FALSE,,,Low Street - Watts Eye,,42.807450100081,-70.884173259817
2559164,2,FALSE,,,MVRTA Parking Garage - Newburyport,,42.8121248525463,-70.8737557979324
2579602,0,FALSE,,,Plaistow Walmart,,42.8254511466117,-71.1105457791262
2579603,1,FALSE,,,Plaistow Market Basket,,42.8226931437567,-71.106205638618
2582998,0,FALSE,,,Methuen Square,,42.7277531425569,-71.1876071912278
2586175,1,FALSE,,,39 Hampshire Street,,42.7279539,-71.18893701
2586285,0,FALSE,,,Carriagetown Marketplace - Stop & Shop,,42.8473105968911,-70.9110809236974
2586342,0,FALSE,,,Essex Street & Franklin Street - Correction Center,,42.70564733,-71.16611596
2594062,0,FALSE,,,Low Street - Army National Guard,,42.80807382,-70.88748072
2594072,0,FALSE,,,Port Plaza - Kmart,,42.81949496,-70.90521457
2594078,1,FALSE,,,Melrose Street & Water Street,,42.69979322,-71.17203031
2594186,0,FALSE,,,School Street & Central Street,,42.65440355,-71.14326851
2594190,0,FALSE,,,Port Plaza - Shaws,,42.82035996,-70.90463113
2594274,1,FALSE,798523,,Westgate - Market Basket,,42.77454452,-71.11392809
2594327,1,FALSE,,,Merrimack Avenue & Intervale Avenue - Lenzis Bakery,,42.65972504,-71.25483365
2613752,0,FALSE,,,Winter Street & Lafayette Square,,42.77748118933,-71.0886431883416
2616256,0,FALSE,,,Pond Street - CVS,,42.8072823340405,-70.8735134593343
2616257,0,FALSE,,,High Street & Green Street,,42.808386669575,-70.8737381791806
2628774,1,FALSE,,,Branch Street - Dana-Farber Cancer Institute,,42.7071224474213,-71.2149191503561
2628782,0,FALSE,,,Salisbury Senior Center,,42.8461868203562,-70.8639928415728
2729452,0,FALSE,,,Cedardale,,42.7522054512185,-71.1032905914297
2729483,1,FALSE,,,200 Minuteman Road,,42.6941573099787,-71.2131024701998
3475107,2,FALSE,,,Mt Vernon Street & North Street,,42.6759047872572,-71.1853595054051
3475112,2,FALSE,,,Andover Street & Beacon Street,,42.6903455998816,-71.173198154968
3672636,1,FALSE,,,Main St & Route 110,,42.847774001654,-70.9300465403361
3673333,1,FALSE,,,Route 110 & Main St,,42.8475533342269,-70.9304833846249
3880688,0,FALSE,,,Groveland Housing,,42.7692959640431,-71.0252026651384
