"stop_id","stop_lat","stop_lon"
"1469",42.304268,-71.06958
"147",42.347374,-71.068436
"1470",42.305431,-71.067931
"1471",42.306127,-71.067043
"14717",42.409782,-71.002099
"1472",42.307568,-71.065473
"1473",42.308158,-71.064859
"14731",42.308937,-71.064051
"1474",42.310208,-71.062685
"14748",42.461856,-70.945945
"1475",42.311233,-71.062553
"14753",42.466322,-70.928107
"1478",42.312676,-71.06448
"1479",42.31491,-71.065813
"148",42.346575,-71.064724
"1480",42.316363,-71.065765
"1481",42.317531,-71.066085
"14822",42.469623,-70.896067
"14831",42.320105,-71.071148
"14836",42.506258,-70.851977
"1484",42.321419,-71.072135
"1485",42.323849,-71.073929
"1486",42.325142,-71.074807
"14860",42.482166,-70.889214
"14868",42.481927,-70.897491
"1487",42.326245,-71.075411
"14875",42.479326,-70.90595
"1488",42.327844,-71.077494
"14889",42.466442,-70.928199
"1489",42.328523,-71.079127
"1491",42.328655,-71.082962
"14925",42.520766,-70.934817
"1493",42.328434,-71.08101
"14936",42.521248,-70.926519
"14937",42.52088,-70.933778
"1495",42.327602,-71.077403
"1497",42.325078,-71.074964
"1498",42.323643,-71.073931
"1499",42.321257,-71.072268
"15",42.330825,-71.054238
"150",42.342556,-71.057015
"1500",42.320062,-71.071274
"15002",42.418763,-71.111446
"1501",42.31871,-71.069253
"1503",42.31678,-71.065682
"15038",42.412848,-71.116526
"1504",42.314891,-71.065955
"15045",42.393744,-71.042282
"15046",42.392509,-71.044421
"15047",42.391747,-71.047492
"15048",42.390859,-71.045684
"15049",42.388457,-71.046016
"15050",42.389814,-71.046142
"15052",42.39232,-71.044534
"15053",42.393645,-71.042218
"15054",42.394289,-71.039363
"15058",42.451719,-71.089594
"1506",42.312677,-71.064654
"15060",42.440755,-71.091909
"15061",42.438514,-71.089152
"1508",42.311094,-71.062621
"1509",42.310103,-71.063141
