stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
814509,0,FALSE,151,,Lakeview Ave & Mill St,,42.682893,-71.350976
814510,1,FALSE,152,,Burnham Rd & Russell St,,42.651713,-71.27391
814512,0,FALSE,154,,Treble Cove Plaza (199 Boston Rd),,42.5817414389115,-71.2890905082568
814513,1,FALSE,155,,199 Chelmsford,,42.6086165412272,-71.3404901058507
814514,0,FALSE,156,,Cross Point Tower,,42.61535,-71.323715000000007
814515,0,FALSE,157,,Triangle Store (2 Main St),,42.634571,-71.397789
814516,0,FALSE,158,,Boston Rd & Amherst St,,42.599608,-71.298678
814517,1,FALSE,159,,Drum Hill Rd at Enterprise Bank,,42.6255728036846,-71.3605097702645
814518,1,FALSE,160,,Westford St & Parkhurst Rd,,42.62607,-71.359785
814520,0,FALSE,162,,Treble Cove Plaza,,42.58175,-71.288875
814521,0,FALSE,163,,200 Network Dr,,42.636221,-71.241763
814522,1,FALSE,164,,University Ave & 4th Ave,,42.6558961096389,-71.3302373464797
814523,0,FALSE,165,,W 6th St & Bunker Hill Ave,,42.655182,-71.309458
814524,0,FALSE,166,,Pollard St & Salem Rd,,42.5732997510248,-71.2762343430255
814525,0,FALSE,168,,203 Littleton,,42.5665926750038,-71.4233618325493
814526,0,FALSE,169,,Pleasant St & Coventry Dr,,42.6651411088651,-71.3177340595967
814527,0,FALSE,170,,Billerica Rd & Apollo Dr,,42.5966245718757,-71.3282944965059
814528,0,FALSE,171,,Chelmsford Rd & Rangeway Rd,,42.584785,-71.296431
814529,1,FALSE,172,,21 Drum Hill,,42.6250685771554,-71.3616359619713
814530,0,FALSE,173,,Vinal Square,,42.6392797401732,-71.3829035983667
814531,1,FALSE,174,,Mammoth Rd & Ross Ave,,42.6535784677144,-71.3372329853999
814532,0,FALSE,175,,Main St & Hill St,,42.586551,-71.199416
814533,0,FALSE,176,,Pleasant St & Coventry Dr,,42.665055686825,-71.3173893223252
814534,1,FALSE,177,,Chelmsford St & Sylvan Ave,,42.6096789272598,-71.338876422325
814535,2,FALSE,178,,Central St & Jackson St,,42.6424539465201,-71.3086698186781
814536,0,FALSE,179,,Chelmsford Rd & Finnway St,,42.5846349668167,-71.2955371613837
814537,0,FALSE,180,,221 Boston Rd,,42.5795753659984,-71.2867864045404
814539,0,FALSE,182,,Harvard Pilgrim Vanguard,,42.59716671902,-71.3258636736107
814540,0,FALSE,183,,Andover St & Nesmith St,,42.6421017857158,-71.2966957933154
814541,0,FALSE,184,,Lakeview Ave & Pinehurst Ave,,42.6833708611542,-71.3834894498798
814542,0,FALSE,186,,Humphrey St & Pemberton St,,42.664207,-71.299823
814543,0,FALSE,187,,Nesmith St & Sherman St,,42.638359,-71.294891
814544,0,FALSE,188,,Billerica Rd & Progress Ave,,42.5966175056415,-71.3238440849468
814545,1,FALSE,189,,River Rd & Burnham Rd,,42.654425,-71.275627
814547,0,FALSE,191,,Plain St & Payton St,,42.6243346014952,-71.3159042414343
814548,1,FALSE,192,,University Ave & 6th Ave,,42.656893,-71.331617
814549,0,FALSE,193,,Andover St & Park St,,42.642283,-71.296068
814550,0,FALSE,194,,Ideal Tape & Middlesex St,,42.6380719372666,-71.3300183092175
814551,0,FALSE,195,,Branch St & Branch Pl,,42.638167,-71.329941
814552,1,FALSE,196,,Brattle St & Douglas Rd,,42.6387377060131,-71.2772479165349
814553,0,FALSE,197,,Main St & Roosevelt Rd,,42.5742596119081,-71.1924743421798
814554,1,FALSE,198,,25 Drum Hill Rd,,42.62559,-71.36084
814555,0,FALSE,199,,Main St & Hoover Rd,,42.574631,-71.192556
814556,0,FALSE,200,,Princeton St & Harvard St,,42.634286,-71.366398
814557,0,FALSE,201,,254 Billerica Rd,,42.59682,-71.32418
814558,0,FALSE,202,,255 Chelmsford St,,42.632445,-71.319271
814559,0,FALSE,203,,255 North Rd,,42.619052,-71.36565
814560,0,FALSE,204,,255 Rogers Street,,42.6360746066021,-71.2940747802688
814561,1,FALSE,205,,Old Meadow Rd & Lamb St,,42.6570524983712,-71.3400136522131
814563,0,FALSE,208,,East St & Chandler St,,42.611761,-71.221469
814564,0,FALSE,209,,W 6th St & Beaulieu St,,42.656449,-71.311135
