DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
SA,799191,NA,324.06666666666666,1339.0666666666666,39,26.710526315789473,75,54.80000000000007,480,1110,20,TRUE,FALSE,012,,North Main St and Snow Ave,,42.095372,-71.019224
SA,799193,NA,448.65,1030.8166666666666,11,58.21666666666666,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,014,,North Main St at Edith Stein Church,,42.098792,-71.019798
SA,799194,NA,325.1166666666667,1340.1166666666666,39,26.71052631578947,75,53.366666666666674,480,1110,20,TRUE,FALSE,015,,North Main St and Vine St,,42.100534,-71.020959
SA,799195,NA,325.25,1340.25,39,26.710526315789473,75,53.21666666666666,480,1110,20,TRUE,FALSE,016,,North Main St and Ames St,,42.101032,-71.021281
SA,799196,NA,325.76666666666665,1340.7666666666667,39,26.710526315789473,75,52.54999999999997,480,1110,20,TRUE,FALSE,017,,North Main St and Emerson Ave,,42.103378,-71.023247
SA,799197,NA,326,1341,39,26.710526315789473,75,52.23333333333335,480,1110,20,TRUE,FALSE,018,,North Main St and Field St,,42.104349,-71.024438
SA,799198,NA,326.23333333333335,1341.2333333333333,39,26.710526315789473,75,51.95,480,1110,20,TRUE,FALSE,019,,North Main St and Howard St,,42.105229,-71.025602
SA,799199,NA,326.55,1341.55,39,26.710526315789473,75,51.566666666666606,480,1110,20,TRUE,FALSE,020,,North Main St and Snell St,,42.106391,-71.027185
SA,799200,NA,326.85,1341.85,39,26.71052631578947,75,51.18333333333336,480,1110,20,TRUE,FALSE,021,,North Main St and Albion St,,42.107539,-71.028735
SA,799201,NA,327.51666666666665,1342.5166666666667,39,26.710526315789473,75,50.31666666666662,480,1110,20,TRUE,FALSE,022,,North Main St and Waldo St,,42.110275,-71.0319
SA,799202,NA,327.6666666666667,1342.6666666666667,39,26.710526315789476,75,50.13333333333329,480,1110,20,TRUE,FALSE,023,,North Main St and Frankton St,,42.110994,-71.032364
SA,799203,NA,327.96666666666664,1342.9666666666667,39,26.710526315789476,75,49.73333333333335,480,1110,20,TRUE,FALSE,024,,North Main St and Augustine St,,42.112534,-71.033255
SA,799204,NA,328.1333333333333,1343.1333333333334,39,26.710526315789476,75,49.51666666666665,480,1110,20,TRUE,FALSE,025,,North Main St and Wilder St,,42.113357,-71.033729
SA,799205,NA,455.53333333333336,1039.4333333333334,11,58.39,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,026,,East Main St and Fletcher Rd,,42.115232,-71.034097
SA,799206,NA,456.15,1040.2,11,58.40500000000001,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,027,,East Main St and Connolly Rd,,42.117005,-71.033673
SA,799207,NA,456.78333333333336,1040.9833333333333,11,58.42,60,60,480,1110,20,FALSE,FALSE,028,,East Main St and Lambert Dr,,42.118837,-71.03329
SA,799208,NA,458.06666666666666,1042.5833333333333,11,58.45166666666666,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,029,,East Main St and Memorial Dr,,42.122553,-71.034196
SA,799209,NA,460,1050,22,28.095238095238095,55,55,480,1110,20,FALSE,FALSE,030,,Walmart,,42.1214422409082,-71.0308859358291
SA,799210,NA,406.7,1406.7,39,26.315789473684212,60,51.03333333333342,480,1110,20,TRUE,FALSE,031,,West Main St and South St,,42.119768,-71.039587
SA,799211,NA,464.8333333333333,1056.0333333333333,11,59.12,60,60,480,1110,20,FALSE,FALSE,032,,West Main St and Glendower St,,42.119032,-71.039134
SA,799212,NA,409.26666666666665,1409.2666666666667,39,26.31578947368421,60,50.93333333333328,480,1110,20,TRUE,FALSE,033,,Maguire Road,,42.114852,-71.035167
SA,799213,NA,409.6333333333333,1409.6333333333334,39,26.315789473684212,60,50.89999999999998,480,1110,20,TRUE,FALSE,034,,West Main St and East Main St,,42.114141,-71.03448
SA,799214,NA,409.9166666666667,1409.9166666666667,39,26.315789473684212,60,50.883333333333326,480,1110,20,TRUE,FALSE,035,,North Main St and Burkeside Ave,,42.113558,-71.034011
SA,799215,NA,410.28333333333336,1410.2833333333333,39,26.31578947368421,60,50.866666666666674,480,1110,20,TRUE,FALSE,036,,North Main St and Hillcrest Ave,,42.112796,-71.03353947
SA,799216,NA,410.93333333333334,1410.9333333333334,39,26.315789473684212,60,50.816666666666606,480,1110,20,TRUE,FALSE,037,,North Main St and Woodland Ave,,42.111338,-71.032729
SA,799217,NA,411.56666666666666,1411.5666666666666,39,26.31578947368421,60,50.78333333333342,480,1110,20,TRUE,FALSE,038,,North Main St and Manners Ave,,42.109989,-71.03183
SA,799218,NA,412.18333333333334,1412.1833333333334,39,26.315789473684212,60,50.75,480,1110,20,TRUE,FALSE,039,,North Main St and Willow St,,42.108845,-71.030605
SA,799219,NA,412.8666666666667,1412.8666666666666,39,26.31578947368421,60,50.7166666666667,480,1110,20,TRUE,FALSE,040,,North Main St and May Ave,,42.107677,-71.029073
SA,799220,NA,413.45,1413.45,39,26.315789473684212,60,50.66666666666674,480,1110,20,TRUE,FALSE,041,,North Main St and Searles Ave,,42.106686,-71.027753
SA,799221,NA,413.8333333333333,1413.8333333333333,39,26.31578947368421,60,50.65000000000009,480,1110,20,TRUE,FALSE,042,,North Main St and Martland Ave,,42.106041,-71.026879
SA,799222,NA,414.43333333333334,1414.4333333333334,39,26.315789473684212,60,50.61666666666656,480,1110,20,TRUE,FALSE,043,,North Main St and Oak St,,42.105026,-71.025551
SA,799223,NA,415.2,1415.2,39,26.315789473684212,60,50.56666666666672,480,1110,20,TRUE,FALSE,044,,North Main St and Herrod Ave,,42.103736,-71.023816
SA,799224,NA,415.7,1415.7,39,26.315789473684212,60,50.55000000000007,480,1110,20,TRUE,FALSE,045,,North Main St and Rutland St,,42.102785,-71.022931
SA,799225,NA,416.75,1416.75,39,26.31578947368421,60,50.4666666666667,480,1110,20,TRUE,FALSE,046,,North Main St and Vine St,,42.100623,-71.021191
SA,799226,NA,417.15,1417.15,39,26.315789473684212,60,50.44999999999993,480,1110,20,TRUE,FALSE,047,,North Main St and Upland Road,,42.09976,-71.020699
SA,799227,NA,417.6,1417.6,39,26.31578947368421,60,50.41666666666674,480,1110,20,TRUE,FALSE,048,,North Main St and Landsdowne St,,42.098914,-71.020206
SA,799228,NA,418.76666666666665,1418.7666666666667,39,26.31578947368421,60,50.35000000000002,480,1110,20,TRUE,FALSE,050,,North Main St and Division St,,42.096349,-71.019492
SA,799229,NA,419.55,1419.55,39,26.31578947368421,60,50.299999999999955,480,1110,20,TRUE,FALSE,051,,North Main St and Ford St,,42.0945,-71.019388
SA,799230,NA,419.8833333333333,1419.8833333333334,39,26.315789473684212,60,50.2833333333333,480,1110,20,TRUE,FALSE,052,,North Main St and West Ashland St,,42.09373,-71.01939
SA,799231,NA,420.18333333333334,1420.1833333333334,39,26.315789473684212,60,50.25,480,1110,20,TRUE,FALSE,053,,North Main St and Huntington St,,42.092993,-71.019398
SA,799232,NA,420.9,1420.9,39,26.315789473684212,60,50.25,480,1110,20,TRUE,FALSE,055,,North Main St and Prospect St,,42.091381,-71.01939
SA,799233,NA,421.3666666666667,1421.3666666666666,39,26.31578947368421,60,50.2166666666667,480,1110,20,TRUE,FALSE,056,,North Main St and Falmouth Ave,,42.090243,-71.019393
SA,799234,NA,421.8833333333333,1421.8833333333334,39,26.315789473684212,60,50.18333333333328,480,1110,20,TRUE,FALSE,057,,North Main St and Wyman St,,42.08915,-71.019409
SA,799235,NA,422.45,1422.45,39,26.315789473684212,60,50.15000000000009,480,1110,20,TRUE,FALSE,058,,North Main St and Haverhill St,,42.087826,-71.019471
SA,799236,NA,423.3333333333333,1423.3333333333333,53,19.23076923076923,60,38.999999999999986,480,1110,20,TRUE,TRUE,059,,Linden St and North Montello St,,42.087175,-71.01743
SA,799237,NA,424,1424,53,19.23076923076923,60,38.999999999999986,480,1110,20,TRUE,TRUE,060,,North Montello St and Court St,,42.085655,-71.017118
SA,799238,NA,418.3833333333333,1418.3833333333334,39,26.315789473684212,60,50.366666666666674,480,1110,20,TRUE,FALSE,049,,North Main St and Battles St,,42.097242,-71.019708
SA,799239,NA,420.45,1420.45,28,37.03703703703704,60,60,480,1110,20,TRUE,FALSE,054,,North Main St and Farrington St,,42.092439,-71.019383
SA,799240,NA,442.4166666666667,1263.0166666666667,15,58.614285714285714,60,60,480,1110,20,TRUE,FALSE,070,,Montello St and School St,,42.082463897534,-71.0173192037048
SA,799241,NA,443.3333333333333,1264.1666666666667,15,58.63095238095239,60.000000000000114,60,480,1110,20,TRUE,FALSE,071,,Crescent St and VFW Pkwy,,42.081337,-71.018722
SA,799242,NA,444.31666666666666,1265.4,15,58.64880952380953,60.000000000000114,60,480,1110,20,TRUE,FALSE,072,,Maple Ave and Main St,,42.079955,-71.020206
SA,799243,NA,444.8333333333333,1266.05,15,58.65833333333333,60,60,480,1110,20,TRUE,FALSE,073,,Main St and Barlett St,,42.078709,-71.020013
SA,799244,NA,445.3,1266.6333333333334,15,58.66666666666667,60.000000000000114,60,480,1110,20,TRUE,FALSE,074,,Main St and Park St,,42.077556,-71.019803
SA,799245,NA,446.26666666666665,1267.8333333333333,15,58.68333333333333,60.00000000000006,60,480,1110,20,TRUE,FALSE,075,,Main St and Dover St,,42.075168,-71.019388
SA,799246,NA,446.73333333333335,1268.4166666666667,15,58.69166666666667,60.000000000000114,60,480,1110,20,TRUE,FALSE,076,,Main St and Williams Pl,,42.0740031,-71.019136
SA,799247,NA,447.03333333333336,1268.8,15,58.69761904761904,60,60,480,1110,20,TRUE,FALSE,077,,Main St and Forest Ave,,42.073252,-71.018975
SA,799248,NA,447.93333333333334,1269.9333333333334,15,58.714285714285715,60.000000000000114,60,480,1110,20,TRUE,FALSE,078,,Main St and David St,,42.071044,-71.018323
SA,799249,NA,448.35,1270.45,15,58.721428571428575,60.00000000000006,60,480,1110,20,TRUE,FALSE,079,,Main St and Sheppard St,,42.070039,-71.017907
SA,799250,NA,448.56666666666666,1270.7166666666667,15,58.725,60.00000000000006,60,480,1110,20,TRUE,FALSE,080,,Main St and Tribou St,,42.069529,-71.017714
SA,799251,NA,449.21666666666664,1271.5333333333333,15,58.73690476190476,60,60,480,1110,20,TRUE,FALSE,081,,Main St and Nilsson St,,42.067974,-71.017151
