"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"344","SA","814741",NA,490.55,1100.55,11,61,61,61.1475409836065,480,1110,20,FALSE,FALSE,"389","","Westford St & Marlborough St","",c(213364.126715744, 931470.571870967)
"345","SA","814742",NA,477.3,1017.3,10,60,60,60,480,1110,20,FALSE,FALSE,"390","","Boston Rd & Wyman Rd","",c(220256.106424253, 921472.383298039)
"346","SA","814743",NA,494.366666666667,1119.36666666667,22,29.7619047619048,35,30.6,480,1110,20,FALSE,FALSE,"391","","Rogers St & Wentworth Ave","",c(217755.729248677, 931237.141988068)
"347","SA","814744",NA,502,1102,11,60,60,60,480,1110,20,FALSE,FALSE,"392","","Burnham Road and Andover Street","",c(218671.046894187, 932897.061555344)
"348","SA","814745",NA,510.9,1050.9,10,60,60,60,480,1110,20,FALSE,FALSE,"393","","Parkhurst Rd & N Rd","",c(211217.287519651, 929536.783515524)
"349","SA","814746",NA,494.65,1091.58333333333,14,45.9179487179487,56.9333333333334,49.0008785645149,480,1110,20,FALSE,FALSE,"394","","6 Stuart St","",c(214454.313308819, 926681.973082904)
"350","SA","814747",NA,562.316666666667,1110.13333333333,17,34.2385416666667,60,45.599751031874,480,1110,20,FALSE,FALSE,"395","","Carlisle St & Marshall St","",c(216027.535337758, 928651.36213413)
"351","SA","814748",NA,501.35,1041.35,10,60,60,60,480,1110,20,FALSE,FALSE,"396","","60 Humphrey St","",c(216579.149592982, 934343.642154121)
"352","SA","814749",NA,431.783333333333,1116.4,44,15.9213178294574,27,24.8368636950118,480,1110,20,TRUE,FALSE,"397","","Clark Rd & Clar Relocation Rd","",c(218794.661277048, 931204.364332809)
"353","SA","814750",NA,503.383333333333,1043.38333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"398","","Middlesex Tpk & Pearl Rd","",c(219486.741520747, 920287.019616321)
"354","SA","814752",NA,545.383333333333,1085.38333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"400","","Chelmsford St & Forest St","",c(214456.858339935, 930296.883239375)
"355","SA","814754",NA,522.916666666667,1062.91666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"402","","Stevens St & Midland St","",c(213956.283341036, 930290.241972142)
"356","SA","814755",NA,485.516666666667,1090.51666666667,11,60.5,62.1,60.5173553719008,480,1110,20,FALSE,FALSE,"403","","Varnum Ave & Rule Ln","",c(212044.904590736, 932769.428005261)
"357","SA","814756",NA,494.066666666667,1119.06666666667,22,29.7619047619048,35,30.6,480,1110,20,FALSE,FALSE,"404","","Rogers St & Butman Rd","",c(217961.804795434, 931163.240978037)
"358","SA","814757",NA,499.283333333333,1039.28333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"405","","Boston Rd & Webb Brook Ln","",c(220250.353714645, 921517.310996847)
"359","SA","814758",NA,505,1045,10,60,60,60,480,1110,20,FALSE,FALSE,"406","","3rd St & Reed St","",c(216286.288313434, 933290.646153719)
"360","SA","814759",NA,498.983333333333,1038.98333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"407","","Boston Rd & Webb Brook Rd","",c(220351.76460873, 921387.083071535)
"361","SA","814760",NA,478.55,1018.55,10,60,60,60,480,1110,20,FALSE,FALSE,"408","","Boston Rd & Payson Rd","",c(220719.962814354, 921169.274614585)
"362","SA","814761",NA,430.65,1080.06666666667,22,30.9246031746032,49.4166666666667,43.0881239573977,480,1110,20,FALSE,FALSE,"409","","Rogers St & Butman Rd","",c(217913.355831551, 931166.067465289)
"363","SA","814762",NA,503.1,1103.1,11,60,60,60,480,1110,20,FALSE,FALSE,"410","","Andover St & Douglas Rd","",c(217920.67609682, 932715.651312771)
"364","SA","814763",NA,500.9,1040.9,10,60,60,60,480,1110,20,FALSE,FALSE,"411","","Concord Rd & Kenmar Dr","",c(218828.595795207, 922614.395265077)
"365","SA","814765",NA,557.083333333333,1097.08333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"413","","Concord Rd & Kenmar Dr","",c(218842.307517056, 922599.032263568)
"366","SA","814766",NA,535.55,1075.55,7,90,90,90,480,1110,20,FALSE,FALSE,"414","","Littleton Rd & Tadmuck Rd","",c(207720.276073378, 924824.883787235)
"367","SA","814767",NA,484,1115.43333333333,30,21.7735632183908,28.5666666666667,29.2467419803269,480,1110,20,FALSE,FALSE,"415","","Walgreen's Pharmacy Plain St","",c(214622.424308596, 930580.865932796)
"368","SA","814768",NA,501,1101,21,30,34,30.5333333333333,480,1110,20,FALSE,FALSE,"416","","Boys & Girls Club","",c(214764.130200606, 931988.96992897)
"369","SA","814769",NA,487.166666666667,1027.16666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"417","","Chelmsford St & Jenness St","",c(214438.284840501, 930161.507551704)
"370","SA","814770",NA,498.25,1038.25,10,60,60,60,480,1110,20,FALSE,FALSE,"418","","Boston Rd & Payson Rd","",c(220710.883439724, 921194.407849016)
"371","SA","814772",NA,498,1038,10,60,60,60,480,1110,20,FALSE,FALSE,"420","","Princeton Blvd Middlesex Plaza","",c(211762.589038382, 931366.2669534)
"372","SA","814774",NA,502.9,1102.9,11,60,60,60,480,1110,20,FALSE,FALSE,"422","","Andover St & Stafford Rd","",c(218045.6372376, 932752.55419204)
"373","SA","814776",NA,505.8,1045.8,7,90,90,90,480,1110,20,FALSE,FALSE,"424","","7 Littleton","",c(208376.130468303, 925306.719802181)
"374","SA","814777",NA,492.416666666667,1032.41666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"425","","Sladen St & Dean Ave","",c(214857.88074435, 934671.378621843)
"375","SA","814778",NA,497.766666666667,1074.18333333333,20,30.3377192982456,36.4166666666666,31.6911353669703,480,1110,20,FALSE,FALSE,"426","","Wilson St & Chelmsford St","",c(212382.707650076, 927612.105422136)
"376","SA","814779",NA,531.866666666667,1071.86666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"427","","North Rd & Dalton Rd","",c(211952.783479383, 928195.65281126)
"377","SA","814781",NA,485.683333333333,1118.88333333333,33,19.7875,26.8,23.3686670878079,480,1110,20,FALSE,FALSE,"429","","Rogers St & Douglas Rd","",c(218078.302547286, 931125.271619672)
"378","SA","814782",NA,504.016666666667,1044.01666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"430","","North Rd & Dalton Rd","",c(211963.999651949, 928227.064676273)
"379","SA","814783",NA,493.2,1093.2,11,60,60,60,480,1110,20,FALSE,FALSE,"431","","Andover St & Clark Rd","",c(218130.075730051, 932758.474592881)
"380","SA","814784",NA,485.6,1085.6,11,60,60,60,480,1110,20,FALSE,FALSE,"432","","Main St & Jerome Rd","",c(220879.563098582, 929575.86809778)
"381","SA","814785",NA,544.9,1084.9,10,60,60,60,480,1110,20,FALSE,FALSE,"433","","Chelmsford St & Wellman St","",c(214440.492139498, 929940.408673229)
"382","SA","814786",NA,514.533333333333,1119.53333333333,11,60.5,60.5,60.5371900826446,480,1110,20,FALSE,FALSE,"434","","Varnum Ave & Townsend Ave","",c(211760.989192948, 932815.79161754)
"383","SA","814787",NA,488,1088,11,60,60,60,480,1110,20,FALSE,FALSE,"435","","Princeton Blvd Middlesex Plaza","",c(211751.988047688, 931379.53627805)
"384","SA","814788",NA,481.583333333333,1021.58333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"436","","Boston Rd & Allen Rd","",c(221627.329339686, 920533.255531291)
"385","SA","814789",NA,487.366666666667,1027.36666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"437","","Chelmsford St & Wellman St","",c(214427.378487473, 929958.705150147)
"386","SA","814791",NA,522.566666666667,1062.56666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"439","","Stevens St & Jenness St","",c(214107.281767047, 929989.910111237)
"387","SA","814793",NA,516.383333333333,1056.38333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"441","","74 Boston Rd","",c(216627.846955416, 927033.268205275)
"388","SA","814794",NA,440.133333333333,1040.13333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"442","","Main St & Marshall St","",c(220939.177991389, 929535.014134752)
"389","SA","814795",NA,473.766666666667,1083.76666666667,11,61,61,61.1475409836066,480,1110,20,FALSE,FALSE,"443","","Westford St & Gertrude Ave","",c(212885.781424391, 931337.140845384)
"390","SA","814796",NA,503.516666666667,1043.51666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"444","","Middlesex Tpk & Manning Rd","",c(219666.768360048, 920082.233547938)
"391","SA","814797",NA,504.133333333333,1044.13333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"445","","Beech St & 6th St","",c(216513.074959342, 933477.468673116)
"392","SA","814798",NA,561.9,1109.81666666667,17,34.2447916666667,60,45.5630544993663,480,1110,20,FALSE,FALSE,"446","","76 Carlisle","",c(216145.22140985, 928525.755507875)
"393","SA","814801",NA,495.483333333333,1035.48333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"449","","Boston Rd & Shawsheen Rd","",c(221542.213469694, 920544.938239267)
"394","SA","814804",NA,502.566666666667,1102.56666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"452","","Andover St & Trull Ln","",c(218277.162385187, 932813.561460657)
"395","SA","814807",NA,474,1084,11,61,61,61.1475409836066,480,1110,20,FALSE,FALSE,"455","","Westford St & Pine St","",c(212793.054322116, 931290.070454191)
"396","SA","814808",NA,483.016666666667,1023.01666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"456","","Boston Rd & Greenville St","",c(222273.949095055, 920046.39382064)
"397","SA","814809",NA,502.2,1042.2,7,90,90,90,480,1110,20,FALSE,FALSE,"457","","79 Littleton","",c(211535.748629739, 927171.655440419)
"398","SA","814811",NA,472.883333333333,1077.88333333333,11,60.5,61.7666666666668,60.5193067033976,480,1110,20,FALSE,FALSE,"459","","Merrimack St & Spalding St","",c(214599.084751439, 933257.150094361)
"399","SA","814812",NA,484.983333333333,1118.51666666667,33,19.7979166666667,26.4666666666667,23.1729559086604,480,1110,20,FALSE,FALSE,"460","","Rogers St & Village St","",c(218330.260309689, 931030.91162224)
"400","SA","814813",NA,451.516666666667,1021.2,17,35.6052083333333,60,48.7434017924188,480,1110,20,FALSE,FALSE,"461","","Gorham St & Ellsworth St","",c(215727.209606786, 931133.311295361)
"401","SA","814814",NA,503.633333333333,1043.63333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"462","","Middlesex Tpk & Lexington Rd","",c(219848.125413554, 919869.14193663)
"402","SA","814815",NA,462,1062,21,30,55,50.8333333333333,480,1110,20,FALSE,FALSE,"463","","Chelmsford Senior Center","",c(208916.763653394, 932144.298656085)
"403","SA","814816",NA,491.966666666667,1031.96666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"464","","Chelmsford Rd & Executive Park Dr","",c(215839.040141551, 926371.379839125)
"404","SA","814817",NA,483.116666666667,1083.11666666667,21,30,40.3166666666667,33.5477870370371,480,1110,20,FALSE,FALSE,"465","","80 Drum Hill (Mall Entrance)","",c(211311.349726154, 930394.359687778)
"405","SA","814818",NA,483.333333333333,1083.33333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"466","","East St & Spaulding Ct","",c(222176.06510806, 929031.278237967)
"406","SA","814819",NA,540.383333333333,1080.38333333333,7,90,90.0000000000001,90,480,1110,20,FALSE,FALSE,"467","","80 Littleton","",c(211555.642329118, 927167.385847618)
"407","SA","814820",NA,487.583333333333,1027.58333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"468","","Chelmsford St & Albert St","",c(214369.007108332, 929749.473487475)
"408","SA","814821",NA,522.283333333333,1062.28333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"469","","Stevens St & Albert St","",c(214230.336274326, 929740.880831553)
"409","SA","814822",NA,483.833333333333,1023.83333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"470","","Boston Rd & Pinedale Ave","",c(222522.571801889, 919635.960303451)
"410","SA","814823",NA,520.95,1060.95,10,60,60,60,480,1110,20,FALSE,FALSE,"471","","Gorham St & Riverneck Rd","",c(216205.940537473, 929105.774659898)
"411","SA","814824",NA,528.833333333333,1068.83333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"472","","Steadman & Bowl Rd","",c(212660.853924608, 929553.68725773)
"412","SA","814825",NA,493.616666666667,1093.61666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"473","","Andover St & Remington St","",c(218415.27475315, 932842.563079792)
"413","SA","814826",NA,455.333333333333,995.333333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"474","","83 Gorham","",c(216307.535587764, 928644.851760223)
"414","SA","814827",NA,493.783333333333,1033.78333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"475","","Boston Rd & Cardington Ave","",c(222258.837487974, 920099.218313801)
"415","SA","814828",NA,556.85,1107.35,17,34.40625,60,44.783378746594,480,1110,20,FALSE,FALSE,"476","","84 Brick Kiln","",c(215994.281860701, 927299.661610004)
"416","SA","814829",NA,487.75,1027.75,10,60,60,60,480,1110,20,FALSE,FALSE,"477","","Chelmsford St & Stevens St","",c(214321.813644828, 929621.207250303)
"417","SA","814830",NA,488.616666666667,1088.61666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"478","","Princeton St & Corey St","",c(211310.472639743, 931457.438183473)
"418","SA","814831",NA,502.25,1102.25,11,60,60,60,480,1110,20,FALSE,FALSE,"479","","Andover St & Holbrook Ave","",c(218504.040242313, 932881.019400476)
"419","SA","814832",NA,496.016666666667,1036.01666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"480","","Princeton St & Corey St","",c(211306.902425352, 931444.952416491)
"420","SA","814833",NA,484.85,1084.85,11,60,60,60,480,1110,20,FALSE,FALSE,"481","","Main St & Old Boston Rd","",c(221352.6573744, 929349.962685772)
"421","SA","814834",NA,575.616666666667,1115.61666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"482","","Greenmont Ave & Vermont Ave","",c(215690.363270917, 935626.412541986)
"422","SA","814835",NA,474.533333333333,1074.53333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"483","","Livingston St & Ironwood Ln","",c(224113.420198231, 926862.388011885)
"423","SA","814836",NA,544.483333333333,1084.48333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"484","","850 Chelmsford","",c(214351.188848428, 929659.702669665)
"424","SA","814837",NA,440.933333333333,1040.93333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"485","","Main St & Old Boston Rd","",c(221336.411381003, 929339.780617541)
"425","SA","814838",NA,486.15,1091.15,11,60.5,62.1000000000001,60.5173553719008,480,1110,20,FALSE,FALSE,"486","","Varnum Ave & Totman Rd","",c(211409.218528113, 932734.226877698)
"426","SA","814839",NA,491.533333333333,1031.53333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"487","","Lakeview Ave & W 6th St","",c(215145.164713244, 934343.175296265)
"427","SA","814840",NA,496.883333333333,1036.88333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"488","","86 Chelmsford Street","",c(212526.17081659, 927883.072104889)
"428","SA","814841",NA,519.8,1059.8,10,60,60,60,480,1110,20,FALSE,FALSE,"489","","86 Gorham","",c(216326.509700649, 928615.623973135)
"429","SA","814842",NA,489.2,1099.2,11,61,61,61.1475409836066,480,1110,20,FALSE,FALSE,"490","","Westford St & Mariposa Ave","",c(212555.454697926, 931156.826686924)
"430","SA","814843",NA,466.366666666667,1076.36666666667,31,20.3333333333333,45.35,38.7663114754099,480,1110,20,FALSE,FALSE,"491","","Hale St & YMCA Dr","",c(215237.770955792, 931554.338090394)
"431","SA","814844",NA,561.433333333333,1109.45,17,34.2510416666667,60,45.5268457974717,480,1110,20,FALSE,FALSE,"492","","Carlisle St & Biltmore Ave","",c(216306.171742864, 928381.293456989)
"432","SA","814845",NA,492.833333333333,1032.83333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"493","","Boston Rd & Pinedale Ave","",c(222524.814197885, 919675.463395051)
"433","SA","814846",NA,555.25,1106.45,17,34.45,60,44.6275761973875,480,1110,20,FALSE,FALSE,"494","","9 Brick Kiln Rd","",c(215903.978138204, 926613.136120638)
"434","SA","814847",NA,456.933333333333,1146.93333333333,46,15.3333333333333,17.1666666666666,15.8994967793881,480,1110,20,TRUE,TRUE,"495","","Middlesex St & Moulton Ave","",c(215670.088660421, 932380.379880378)
"435","SA","814849",NA,490,1107,24,26.8260869565217,49,37.0421393841167,480,1110,20,FALSE,FALSE,"497","","UPS (90 Brick Kiln Rd)","",c(215988.950789269, 927078.435058713)
"436","SA","814850",NA,492.266666666667,1032.26666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"498","","Boston Rd & Callahan St","",c(222731.359235445, 919489.118865987)
"437","SA","814851",NA,544,1084,10,60,60,60,480,1110,20,FALSE,FALSE,"499","","Cross Point Tower","",c(214194.342719457, 929339.603479289)
"438","SA","814852",NA,553.15,1093.15,10,60,60,60,480,1110,20,FALSE,FALSE,"500","","Middlesex Tpk & Suburban Park Dr","",c(220069.263871038, 919627.448649227)
"439","SA","814855",NA,489,1099,11,61,61,61.1475409836066,480,1110,20,FALSE,FALSE,"503","","Westford St & Steadman St","",c(212441.786939581, 931086.823984083)
"440","SA","814856",NA,494.233333333333,1094.23333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"504","","910 Andover Street","",c(218745.95092369, 932920.225250496)
"441","SA","814857",NA,567.683333333333,1107.68333333333,7,90,90.0000000000001,90,480,1110,20,FALSE,FALSE,"505","","Gorham St & Carter St","",c(215738.71113843, 931040.815748197)
"442","SA","814860",NA,497.516666666667,1037.51666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"508","","Bridge St & 13th St","",c(216124.953878997, 934088.868281339)
"443","SA","814861",NA,488,1028,10,60,60,60,480,1110,20,FALSE,FALSE,"509","","Cross Point Tower","",c(214214.791989785, 929413.120647706)
"444","SA","814862",NA,525.366666666667,1107.53333333333,17,36.3854166666667,60,44.9602538410154,480,1110,20,FALSE,FALSE,"510","","Gorham St & Moore St","",c(215739.658846566, 930969.759874146)
"445","SA","814863",NA,451.75,1021.38333333333,17,35.6020833333333,60,48.7115942028985,480,1110,20,FALSE,FALSE,"511","","Gorham St & Dix St","",c(215726.636801855, 930975.097130097)
"446","SA","814865",NA,484.3,1084.3,11,60,60,60,480,1110,20,FALSE,FALSE,"513","","Main St & Summer St","",c(221688.516486244, 929188.045985368)
"447","SA","814866",NA,492,1032,10,60,60,60,480,1110,20,FALSE,FALSE,"514","","Lakeview Ave & Campaw St","",c(214985.002704462, 934513.12512622)
"448","SA","814867",NA,485.233333333333,1025.23333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"515","","Boston Rd & Cunningham St","",c(215404.070717744, 930118.030742554)
"449","SA","814868",NA,559.133333333333,1099.13333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"516","","Lakeview Ave & Christine Ave","",c(208405.14940615, 937263.060186566)
"450","SA","814869",NA,504.616666666667,1104.61666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"517","","Wentworth Ave & Mansur St","",c(217412.452684678, 932241.461000842)
"451","SA","814870",NA,441.55,1041.55,11,60,60,60,480,1110,20,FALSE,FALSE,"518","","Main St & Summer St","",c(221644.818952912, 929193.655498033)
"452","SA","814871",NA,494.616666666667,1094.61666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"519","","Burnham Rd & Florence St","",c(218647.029016209, 933174.569293594)
"453","SA","814872",NA,484,1084,11,60,60,60,480,1110,20,FALSE,FALSE,"520","","Tewksbury Town Hall","",c(221885.537193438, 929104.979336669)
"454","SA","814873",NA,543.583333333333,1083.58333333333,7,90,90,90,480,1110,20,FALSE,FALSE,"521","","Billerica Rd & Hildreth St","",c(212922.423491969, 927633.996137151)
"455","SA","814874",NA,565.966666666667,1105.96666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"522","","Chelmsford Rd & Executive Park Dr","",c(215877.702621581, 926370.800910092)
"456","SA","814875",NA,455.25,1055.25,11,60,60,60,480,1110,20,FALSE,FALSE,"523","","Main St & Hill St","",c(224677.022725038, 926232.869344919)
"457","SA","814877",NA,500.2,1040.2,7,90,90,90,480,1110,20,FALSE,FALSE,"525","","Billerica Rd & Hildreth St","",c(212913.462781104, 927646.611742063)
"458","SA","814879",NA,487.716666666667,1097.71666666667,11,61,61,61.1475409836066,480,1110,20,FALSE,FALSE,"528","","Across From 1075 Westford St","",c(211967.856104137, 931009.567510338)
"459","SA","814880",NA,501.25,1041.25,10,60,60,60,480,1110,20,FALSE,FALSE,"529","","Concord Rd & Campbell Rd","",c(218590.678262716, 922240.96675709)
"460","SA","814882",NA,452.683333333333,1022.11666666667,17,35.5895833333333,60,48.5854494721849,480,1110,20,FALSE,FALSE,"532","","Gorham St & O'Connor Dr","",c(215884.550592647, 930368.958300895)
"461","SA","814883",NA,483.283333333333,1023.28333333333,7,90,90,90,480,1110,20,FALSE,FALSE,"533","","Carlisle St & Devine Ave","",c(215919.308632509, 929426.374486951)
"462","SA","814884",NA,452.983333333333,1022.35,17,35.5854166666667,60,48.5437874441387,480,1110,20,FALSE,FALSE,"535","","Gorham St & Lundberg St","",c(215939.526755449, 930176.548988819)
"463","SA","814885",NA,456,996,10,60,60,60,480,1110,20,FALSE,FALSE,"536","","Gorham St & Carlisle St","",c(216448.431045734, 928223.042287136)
"464","SA","814886",NA,453.333333333333,1022.61666666667,17,35.5802083333333,60,48.4919816338281,480,1110,20,FALSE,FALSE,"537","","Gorham St & Corbett St","",c(215992.667089748, 929952.982511806)
"465","SA","814887",NA,488.183333333333,1028.18333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"538","","Middlesex St & Foster St","",c(213153.543939289, 931994.351820954)
"466","SA","814888",NA,453.45,1022.71666666667,17,35.5791666666667,60,48.4816567123395,480,1110,20,FALSE,FALSE,"539","","Gorham St & Cosgrove St","",c(216011.901489739, 929868.848526245)
"467","SA","814890",NA,489,1029,10,60,60,60,480,1110,20,FALSE,FALSE,"541","","Middlesex St & Pawtucket St","",c(212895.702810724, 931982.955545717)
"468","SA","814891",NA,522.15,1062.15,10,60,60,60,480,1110,20,FALSE,FALSE,"542","","Gorham St & Rivers Edge Rd","",c(216084.777029174, 929610.421943071)
"469","SA","814892",NA,504.366666666667,1044.36666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"543","","Middlesex Tpk & Oak Park Dr","",c(220809.036012507, 918754.457677332)
"470","SA","814894",NA,567.616666666667,1107.61666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"545","","Lakeview Ave & Litchfield Ave","",c(213383.55411336, 936218.16133058)
"471","SA","814895",NA,539.716666666667,1079.71666666667,7,90,90,90,480,1110,20,FALSE,FALSE,"546","","Littleton Rd & Patriot Way","",c(210825.431587137, 926854.273265032)
"472","SA","814896",NA,539.3,1079.3,7,90,90,90,480,1110,20,FALSE,FALSE,"547","","Across From 181 Littleton","",c(210423.00444523, 926572.350831277)
"473","SA","814897",NA,539,1079,7,90,90,90,480,1110,20,FALSE,FALSE,"548","","Littleton Rd & Hunt Rd","",c(210107.589470795, 926374.305183238)
"474","SA","814898",NA,466.95,1066.95,11,60,60,60,480,1110,20,FALSE,FALSE,"549","","Across From 207 Main","",c(226206.03732413, 922912.807774852)
"475","SA","814899",NA,564.416666666667,1104.41666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"550","","Across From 2189 Lakeview","",c(211439.449443816, 936617.843136185)
"476","SA","814900",NA,498.733333333333,1129.28333333333,22,30.0261904761905,30.55,30.0362421695345,480,1110,20,FALSE,FALSE,"551","","Church St & Warren St","",c(216073.030586562, 932368.571479569)
"477","SA","814901",NA,515.65,1055.65,10,60,60,60,480,1110,20,FALSE,FALSE,"552","","Gorham St & Appleton St","",c(215677.081871014, 932250.751994508)
"478","SA","814902",NA,483.4,1088.4,11,60.5,62.1000000000001,60.5173553719008,480,1110,20,FALSE,FALSE,"553","","Varnum Ave & Brookside St","",c(213204.579918057, 932972.615705788)
"479","SA","814903",NA,516,1056,7,90,90,90,480,1110,20,FALSE,FALSE,"554","","Residence Inn","",c(205532.109644349, 923384.95905471)
"480","SA","814904",NA,471.4,1071.4,11,60,60,60,480,1110,20,FALSE,FALSE,"555","","Across From 2341 Main","",c(225166.294382837, 925403.937688121)
"481","SA","814905",NA,463.05,1053.9,20,31.0973684210526,50.85,45.0380426504189,480,1110,20,FALSE,FALSE,"556","","Old Elm St & Wilson St","",c(217587.383305407, 926677.034548262)
"482","SA","814907",NA,459.533333333333,1149.53333333333,35,20.2941176470588,30,23.1391175523349,480,1110,20,TRUE,FALSE,"558","","Middlesex St & Pearl St","",c(215349.074357527, 932249.988315231)
"483","SA","814909",NA,483.783333333333,1027.21666666667,17,33.9645833333333,60,47.6916661555133,480,1110,20,FALSE,FALSE,"560","","Carlisle St & Riverneck Rd","",c(215879.871316191, 929016.692739713)
"484","SA","814910",NA,473.066666666667,1128.45,22,31.2087301587302,55.3833333333333,51.8072158787478,480,1110,20,TRUE,FALSE,"561","","Merrimack St & Ash St","",c(216356.556819482, 932662.50996297)
"485","SA","814912",NA,486.683333333333,1026.68333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"563","","Lawrence St & Mill St","",c(216073.039699347, 931914.050660996)
"486","SA","814913",NA,506.4,1106.4,11,60,60,60,480,1110,20,FALSE,FALSE,"564","","Hovey St & Florida St","",c(217977.953929916, 932062.919845585)
"487","SA","814914",NA,549.816666666667,1089.81666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"565","","Chelmsford St & Lincoln St","",c(214817.081269794, 931292.132862815)
"488","SA","814916",NA,577.9,1117.9,10,60,60,60,480,1110,20,FALSE,FALSE,"567","","Chelmsford St & Cambridge St","",c(214920.837364832, 931492.060610158)
"489","SA","814917",NA,457.6,997.6,10,60,60,60,480,1110,20,FALSE,FALSE,"568","","Boston Rd & Post St","",c(216524.54103576, 927404.016169714)
"490","SA","814918",NA,553.5,1093.5,7,90,90,90,480,1110,20,FALSE,FALSE,"569","","Billerica Rd & Omni Way","",c(214985.470962314, 926748.629219331)
"491","SA","814919",NA,574,1114,10,60,60,60,480,1110,20,FALSE,FALSE,"570","","Hannaford","",c(215348.881611412, 934961.260627227)
"492","SA","814921",NA,526.15,1126.15,11,60,60,60,480,1110,20,FALSE,FALSE,"572","","High St & Oak St","",c(216459.636250834, 932206.210970701)
"493","SA","814922",NA,489,1089,11,60,60,60,480,1110,20,FALSE,FALSE,"573","","Hovey St & Douglas Rd","",c(218171.994743949, 932159.663138354)
"494","SA","814923",NA,469.6,1039.85,20,30.0131578947368,30.25,30.0152345462516,480,1110,20,FALSE,FALSE,"574","","Boston Rd & Lasallette Rd","",c(218715.846512097, 923808.677388303)
"495","SA","814924",NA,556.85,1096.85,10,60,60,60,480,1110,20,FALSE,FALSE,"575","","Lakeview Ave & Frost Rd","",c(207289.666461902, 937962.099365278)
"496","SA","814925",NA,522.9,1062.9,7,90,90.0000000000001,90,480,1110,20,FALSE,FALSE,"576","","Across From 400 Littleton","",c(203334.85188804, 922245.196909302)
"497","SA","814927",NA,502,1042,10,60,60,60,480,1110,20,FALSE,FALSE,"578","","Beacon St & Methuen St","",c(216532.837435951, 934066.936913858)
"498","SA","814928",NA,496,1036,10,60,60,60,480,1110,20,FALSE,FALSE,"579","","Riverview Commerce Center","",c(217494.937631918, 929174.973286995)
"499","SA","814929",NA,532.416666666667,1072.41666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"580","","North Rd & Worthen St","",c(212007.831670772, 927856.649030799)
"500","SA","814930",NA,525.2,1065.2,7,90,90,90,480,1110,20,FALSE,FALSE,"581","","Across From 439 Littleton","",c(202944.757851907, 922177.494980669)
