"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"617","SA","807105",NA,444.25,1265.3,15,58.6464285714286,60,59.0525577005054,480,1110,20,TRUE,FALSE,"063","","Lyman St and Erie Ave","",c(240747.003677288, 870156.440708571)
"618","SA","807108",NA,456.816666666667,1285.21666666667,15,59.1714285714286,60,59.3222597778851,480,1110,20,TRUE,FALSE,"624","","Stop and Shop Plaza","",c(239229.45595651, 873262.387744902)
"619","SA","807112",NA,332,1347,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"671","","Avon Square","",c(238027.881985938, 875832.269187387)
"620","WD","2537977",NA,370,1276.35,48,19.2840425531915,45,30.7633527028435,420,1140,20,TRUE,FALSE,"810","","Market Basket","",c(237046.356054888, 871600.779768813)
"621","WD","2558590",NA,363.183333333333,1023.18333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at 7-Eleven","",c(238288.04245837, 871060.576897913)
"622","WD","2558591",NA,469.083333333333,1129.08333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at 7-Eleven","",c(238276.159256453, 871063.151962063)
"623","WD","2558592",NA,363.483333333333,1023.48333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"824","","Belair St at Colonel Bell Drive","",c(238274.866221635, 871261.235364078)
"624","WD","2558593",NA,467.366666666667,1127.36666666667,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at Belair Hi Rise","",c(238250.192543924, 871377.438584342)
"625","WD","2558594",NA,363.683333333333,1023.68333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"821","","Belair St at Belair Hi Rise","",c(238258.940143158, 871379.48209503)
"626","WD","2558595",NA,466.45,1126.45,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at Earle St","",c(238222.012639763, 871543.163918874)
"627","WD","2558596",NA,461.233333333333,1121.23333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at Coventry Cir","",c(238181.506945443, 871831.694640347)
"628","WD","2558597",NA,365.466666666667,1025.46666666667,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at Coventry Cir","",c(238193.437058277, 871833.33006388)
"629","WD","2558598",NA,365.833333333333,1025.83333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St at Anne Ave","",c(238165.601621727, 872065.401244939)
"630","WD","2558599",NA,366.05,1026.05,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair Street and Tucker Drive","",c(238150.264557551, 872201.649064045)
"631","WD","2558600",NA,374.416666666667,1281.95,48,19.309219858156,42.9833333333333,29.753448909131,420,1140,20,TRUE,FALSE,"983","","Campanelli Dr at Work Out World","",c(237008.336070741, 872361.987000467)
"632","WD","2558601",NA,375.716666666667,1035.71666666667,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Oak St at Walmart","",c(236759.302272828, 872434.844611038)
"633","WD","2558602",NA,442.266666666667,1102.26666666667,12,60,60,60,420,1140,20,FALSE,FALSE,"980","","Oak St at Walmart","",c(236768.494051464, 872418.362436236)
"634","WD","2558603",NA,442.5,1102.5,12,60,60,60,420,1140,20,FALSE,FALSE,"981","","Oak St in front of Wendys","",c(236872.41004483, 872434.610874615)
"635","WD","2558605",NA,440.3,1100.3,12,60,60,60,420,1140,20,FALSE,FALSE,"977","","Park St across from Canterbury Arms Apts","",c(235822.407270073, 872328.848599423)
"636","WD","2558606",NA,475.6,1135.6,12,60,60,60,420,1140,20,FALSE,FALSE,"989","","Pleasant St at Vincentes","",c(239406.26734058, 870715.485549581)
"637","WD","2558946",NA,322.316666666667,1390.36666666667,40,27.3858974358974,30,32.5830274799869,420,1140,20,TRUE,FALSE,"","","N Main Street and Locust Street","",c(238782.722396712, 873326.408961844)
"638","WD","2584761",NA,440.666666666667,1100.66666666667,12,60,60,60,420,1140,20,FALSE,FALSE,"287","","Oak St Ext and Pearl St","",c(235949.017775054, 872246.887938347)
"639","WD","2584762",NA,441,1101,12,60,60,60,420,1140,20,FALSE,FALSE,"286","","Oak St Ext at 7-Eleven","",c(236115.809593863, 872277.854071744)
"640","WD","2597285",NA,477.183333333333,1107.18333333333,4,210,295,244.365079365079,420,1140,20,FALSE,FALSE,"","","Kingswood Village SB","",c(243137.247639417, 860516.578680308)
"641","WD","2729862",NA,400,1290,31,29.6666666666667,60,59.438202247191,420,1140,20,TRUE,FALSE,"","","Lisa Dr & Howard St","",c(239952.433256561, 874496.591050087)
"642","WD","2729863",NA,388.483333333333,1272.73333333333,16,58.95,60,59.2118320610687,420,1140,20,TRUE,FALSE,"","","North Quincy St at St Nick Church","",c(241413.718223611, 873889.16195698)
"643","WD","2729864",NA,390.833333333333,1276.26666666667,16,59.0288888888889,60,59.2525555597385,420,1140,20,TRUE,FALSE,"","","Hovendon Ave & Farnham St","",c(240375.734335789, 873789.193207586)
"644","WD","2729865",NA,415.6,1253.4,15,59.8428571428571,60,59.8482215325853,420,1140,20,TRUE,FALSE,"","","Cary Hill Plaza","",c(240454.79191984, 871792.816773342)
"645","WD","2734703",NA,393.033333333333,1036.3,20,33.8561403508772,46.6133333333333,36.4887622206101,420,1140,20,FALSE,FALSE,"","","North Main St at Washburn Heights Housing","",c(238861.197889052, 873242.271875288)
"646","WD","2734704",NA,410.416666666667,1063.01666666667,19,36.2555555555556,60,40.0961691694759,420,1140,20,FALSE,FALSE,"","","North Main St at Guardian Rehabilitation Center","",c(239103.138395177, 872985.141276143)
"647","WD","2734705",NA,407.816666666667,1059.78333333333,19,36.2203703703704,60,40.0335412512569,420,1140,20,FALSE,FALSE,"","","North Main St. @ Field House Daycare","",c(238611.921881134, 873618.885488623)
"648","WD","2734706",NA,397.7,1282.13333333333,24,38.4536231884058,60,42.9363296021307,420,1140,20,TRUE,FALSE,"","","Main St at Hayward Ave","",c(240460.463845505, 866729.169752439)
"649","WD","2735481",NA,390.533333333333,1273.16666666667,24,38.3753623188406,60,42.8463323136574,420,1140,20,TRUE,FALSE,"","","Westgate Dt at Reynolds Hwy","",c(237379.642700281, 871164.704801233)
"650","WD","2735484",NA,416.3,1250.38333333333,22,39.718253968254,60,44.5099493788923,420,1140,20,TRUE,FALSE,"","","Pleasant St at Newbury St","",c(239053.124380582, 870818.609877879)
"651","WD","2735485",NA,388.383333333333,1270.48333333333,24,38.3521739130435,60,42.8210066885841,420,1140,20,TRUE,FALSE,"","","Clifton Ave at Main St","",c(240184.159920578, 867866.664666133)
"652","WD","2735486",NA,409.866666666667,1242.33333333333,22,39.6412698412698,60,44.3894663783668,420,1140,20,TRUE,FALSE,"","","Warren Ave and West Chestnut St","",c(239791.268003908, 868226.080216536)
"653","WD","2735487",NA,410.65,1243.31666666667,22,39.6507936507937,60,44.4040565785962,420,1140,20,TRUE,FALSE,"","","Warren Ave and Calmar St","",c(239748.253213439, 868453.6186298)
"654","WD","2735488",NA,411.8,1244.76666666667,22,39.6650793650794,60,44.4261088212147,420,1140,20,TRUE,FALSE,"","","Warren Ave and Tribou St","",c(239687.41331035, 868785.791660637)
"655","WD","2735489",NA,413.116666666667,1246.4,22,39.6801587301587,60,44.4496033095319,420,1140,20,TRUE,FALSE,"","","Warren Ave and Florence St","",c(239634.828140816, 869166.114202192)
"656","WD","2735490",NA,414.2,1247.75,22,39.6928571428571,60,44.4695609141623,420,1140,20,TRUE,FALSE,"","","Warren Ave and Dover St","",c(239592.533968416, 869479.986755872)
"657","WD","2735491",NA,415.133333333333,1248.93333333333,22,39.7047619047619,60,44.4884144878868,420,1140,20,TRUE,FALSE,"","","Warren Ave and West Park St","",c(239554.29583116, 869753.958753153)
"658","WD","2735492",NA,316.9,1382.7,74,14.6,30,25.3747190425554,420,1140,20,TRUE,FALSE,"","","Main St and Church St","",c(239735.581927024, 870462.750443405)
"659","WD","2738221",NA,406.166666666667,1237.71666666667,22,39.597619047619,60,44.3237357946005,420,1140,20,TRUE,FALSE,"","","Main St and Brookside Ave","",c(240293.904124239, 867540.394399197)
"660","WD","2738222",NA,405.666666666667,1237.08333333333,22,39.5912698412698,60,44.3143312953125,420,1140,20,TRUE,FALSE,"","","Main St and Watson St","",c(240327.012733211, 867414.072148408)
"661","WD","2738223",NA,405.35,1236.7,22,39.5880952380952,60,44.3096439526072,420,1140,20,TRUE,FALSE,"","","Main St and Holmes St","",c(240357.558289213, 867319.328108443)
"662","WD","2738224",NA,407.866666666667,1239.83333333333,22,39.6174603174603,60,44.3533808779732,420,1140,20,TRUE,FALSE,"","","Main St and Clifton Ave - CVS","",c(240206.343363626, 867893.998621126)
"663","WD","2738225",NA,407.633333333333,1239.55,22,39.6150793650794,60,44.3498029984307,420,1140,20,TRUE,FALSE,"","","Main St - Teen Challenge","",c(240219.532986388, 867835.488347767)
"664","WD","2738226",NA,410.433333333333,1243.05,22,39.6484126984127,60,44.4004006779163,420,1140,20,TRUE,FALSE,"","","Main St and Calmar St","",c(240025.703175108, 868550.919444073)
"665","WD","2738227",NA,411.166666666667,1243.96666666667,22,39.6571428571429,60,44.4138328530259,420,1140,20,TRUE,FALSE,"","","Main St and Nilsson St","",c(239975.568828957, 868738.26137194)
"666","WD","2738228",NA,416.45,1250.56666666667,22,39.7198412698413,60,44.5124945884202,420,1140,20,TRUE,FALSE,"","","Main St and Maple Ave","",c(239710.977734185, 870085.621193388)
"667","WD","2738280",NA,414.716666666667,1248.38333333333,22,39.6984126984127,60,44.4783419965347,420,1140,20,TRUE,FALSE,"","","Belmont St and New Arnone School","",c(239377.256177204, 870028.231441495)
"668","WD","2740070",NA,406.083333333333,1237.6,22,39.5960317460317,60,44.3213809437908,420,1140,20,TRUE,FALSE,"","","Centre St and Ames Rd","",c(242790.084158664, 870905.525507772)
"669","WD","2740071",NA,406.616666666667,1238.28333333333,22,39.6031746031746,60,44.3319973279893,420,1140,20,TRUE,FALSE,"","","Centre St and Guild Rd","",c(242640.801396374, 870876.907071455)
"670","WD","2740072",NA,417.066666666667,1252.38333333333,44,19.4259689922481,58.9499999999998,42.4524814275358,420,1140,20,TRUE,FALSE,"","","Crescent St and Otis St","",c(240209.925748743, 870158.065304132)
"671","WD","2740073",NA,382.783333333333,1263.48333333333,24,38.2913043478261,60,42.7574542977177,420,1140,20,TRUE,FALSE,"","","Crescent St and Brockton Day Nursery","",c(240300.639860309, 870112.63014962)
"672","WD","2740074",NA,386.833333333333,1268.53333333333,24,38.3347826086957,60,42.8024157876829,420,1140,20,TRUE,FALSE,"","","Centre St and Hill St","",c(241414.661042363, 870605.580262351)
"673","WD","2740116",NA,413.733333333333,1247.16666666667,22,39.6873015873016,60,44.460810036129,420,1140,20,TRUE,FALSE,"","","St Coleman's School","",c(240866.972350535, 870096.16252609)
"674","WD","2740144",NA,408.533333333333,1060.66666666667,12,59.2848484848485,60,59.3711170176515,420,1140,20,FALSE,FALSE,"","","Torrey St and Brewster Rd","",c(237219.756251105, 869285.832504823)
"675","WD","2740145",NA,394.283333333333,1097.85,13,58.6305555555555,60,58.9824055210751,420,1140,20,FALSE,FALSE,"","","Easton Industrial Park","",c(235349.091734281, 866782.703570232)
"676","WD","2740154",NA,414.15,1251.23333333333,15,59.7916666666667,60,59.8011033681765,420,1140,20,TRUE,FALSE,"","","Jehovah's Witness Hall","",c(240977.951325403, 871995.968808626)
"677","WD","2740249",NA,390.85,1050.85,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Park St and Belmont Ave","",c(233971.676050655, 874493.584091105)
"678","WD","2740250",NA,438.283333333333,1098.28333333333,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Park St in front of Blue Hill Nursing Home","",c(235475.810250464, 873305.424927126)
"679","WD","2740251",NA,458.3,1118.3,12,60,60,60,420,1140,20,FALSE,FALSE,"","","Belair St and Oak St","",c(238116.821164146, 872374.7974101)
"680","WD","3880713",NA,366.733333333333,1276.85,36,26.0033333333333,55.9533333333333,35.9145283571703,420,1140,20,TRUE,FALSE,"","","Oak St at DW Field Park","",c(237891.072600763, 872439.751996391)
"681","WD","3880714",NA,408.833333333333,1240.98333333333,34,25.2166666666667,55.7666666666667,39.7743105209397,420,1140,20,TRUE,FALSE,"","","Oak St across DW Field Park","",c(237874.214411228, 872424.758721269)
"682","WD","799180",NA,305,1460,542,2.13493530499076,10,17.6406926406926,420,1140,20,TRUE,TRUE,"001","","BAT Center","",c(240105.165141158, 870656.527358133)
"683","WD","799181",NA,381.916666666667,1263.35,60,14.9395480225989,43.5666666666667,41.2801484955061,420,1140,20,TRUE,FALSE,"002","","Commercial St and School St","",c(240098.999658666, 870259.775734593)
"684","WD","799182",NA,316.583333333333,1382.25,60,18.0621468926554,30,30.2902914190387,420,1140,20,TRUE,FALSE,"003","","School St and Lincoln St","",c(239868.820047005, 870387.746886983)
"685","WD","799183",NA,383.583333333333,1073.11666666667,32,22.2430107526882,34.9166666666667,28.4543129008347,420,1140,20,FALSE,FALSE,"004","","Main St and Centre St","",c(239736.521015926, 870512.433466939)
"686","WD","799184",NA,383.833333333333,1024.8,20,33.7350877192982,44.7733333333333,36.3174389377156,420,1140,20,FALSE,FALSE,"005","","Main St and Petronelli Way","",c(239733.84279363, 870592.704378924)
"687","WD","799185",NA,384.05,1025.06666666667,20,33.7377192982456,44.8133333333333,36.3210009273463,420,1140,20,FALSE,FALSE,"006","","Main St and Court St","",c(239732.416777606, 870665.994588404)
"688","WD","799186",NA,317.633333333333,1383.73333333333,60,18.0694915254237,30,29.3674525008077,420,1140,20,TRUE,FALSE,"007","","North Main St and Linden St","",c(239764.62166682, 870908.10500968)
"689","WD","799187",NA,318.033333333333,1384.3,60,18.0723163841808,30,29.0449434162811,420,1140,20,TRUE,FALSE,"008","","North Main St and Rosseter St","",c(239774.100552595, 871149.298006097)
"690","WD","799188",NA,318.233333333333,1384.58333333333,60,18.0737288135593,30,28.8958375663608,420,1140,20,TRUE,FALSE,"009","","North Main St and Elliot St","",c(239775.915681933, 871267.601055701)
"691","WD","799189",NA,318.533333333333,1385,60,18.0757062146893,30,28.685820257965,420,1140,20,TRUE,FALSE,"010","","North Main St and Lebanon St","",c(239775.163501209, 871446.134052182)
"692","WD","799190",NA,318.716666666667,1385.26666666667,60,18.0771186440678,30,28.5480122825934,420,1140,20,TRUE,FALSE,"011","","North Main St and East Ashland St","",c(239769.620195639, 871562.575719653)
"693","WD","799191",NA,319.066666666667,1385.76666666667,60,18.0796610169492,30,28.3124167994751,420,1140,20,TRUE,FALSE,"012","","North Main St and Snow Ave","",c(239771.569866674, 871774.403175436)
"694","WD","799193",NA,388.65,1030.81666666667,20,33.7982456140351,45.7333333333333,36.4049225711567,420,1140,20,FALSE,FALSE,"014","","North Main St at Edith Stein Church","",c(239721.948405073, 872153.993901747)
"695","WD","799194",NA,320.116666666667,1387.26666666667,60,18.0872881355932,30,27.6578037555899,420,1140,20,TRUE,FALSE,"015","","North Main St and Vine St","",c(239624.825712464, 872346.937303438)
"696","WD","799195",NA,320.25,1387.43333333333,60,18.0878531073446,30,27.5968309620861,420,1140,20,TRUE,FALSE,"016","","North Main St and Ames St","",c(239597.880681319, 872402.100488029)
"697","WD","799196",NA,320.766666666667,1388.16666666667,60,18.0915254237288,30,27.3509790144276,420,1140,20,TRUE,FALSE,"017","","North Main St and Emerson Ave","",c(239433.805624206, 872661.759320001)
"698","WD","799197",NA,321,1388.51666666667,60,18.0935028248588,30,27.2475399811609,420,1140,20,TRUE,FALSE,"018","","North Main St and Field St","",c(239334.693817109, 872769.058158664)
"699","WD","799198",NA,321.233333333333,1388.83333333333,60,18.0949152542373,30,27.158257358145,420,1140,20,TRUE,FALSE,"019","","North Main St and Howard St","",c(239237.874397012, 872866.263470885)
"700","WD","799199",NA,321.55,1389.26666666667,60,18.0968926553672,30,27.0480852181967,420,1140,20,TRUE,FALSE,"020","","North Main St and Snell St","",c(239106.228989336, 872994.599635235)
"701","WD","799200",NA,321.85,1389.7,60,18.0991525423729,30,26.9501961365777,420,1140,20,TRUE,FALSE,"021","","North Main St and Albion St","",c(238977.326281507, 873121.398378883)
"702","WD","799201",NA,322.516666666667,1390.65,60,18.1039548022599,30,26.7661689135772,420,1140,20,TRUE,FALSE,"022","","North Main St and Waldo St","",c(238713.890762622, 873423.844269401)
"703","WD","799202",NA,322.666666666667,1390.86666666667,60,18.1050847457627,30,26.7349065926064,420,1140,20,TRUE,FALSE,"023","","North Main St and Frankton St","",c(238675.078510669, 873503.493077501)
"704","WD","799203",NA,322.966666666667,1391.3,60,18.1073446327684,30,26.6746089443578,420,1140,20,TRUE,FALSE,"024","","North Main St and Augustine St","",c(238600.45454073, 873674.137243152)
"705","WD","799204",NA,323.133333333333,1391.53333333333,60,18.1084745762712,30,26.6458213736012,420,1140,20,TRUE,FALSE,"025","","North Main St and Wilder St","",c(238560.754776891, 873765.333462708)
"706","WD","799205",NA,395.533333333333,1039.43333333333,20,33.8894736842105,47.12,36.5386084795776,420,1140,20,FALSE,FALSE,"026","","East Main St and Fletcher Rd","",c(238529.183819992, 873973.423477)
"707","WD","799206",NA,396.15,1040.2,20,33.8973684210526,47.24,36.5505822529307,420,1140,20,FALSE,FALSE,"027","","East Main St and Connolly Rd","",c(238563.170722521, 874170.542309085)
"708","WD","799207",NA,396.783333333333,1040.98333333333,20,33.9052631578947,47.36,36.5626203042533,420,1140,20,FALSE,FALSE,"028","","East Main St and Lambert Dr","",c(238593.729419876, 874374.195941061)
"709","WD","799208",NA,398.066666666667,1042.58333333333,20,33.9219298245614,47.6133333333333,36.5882448518701,420,1140,20,FALSE,FALSE,"029","","East Main St and Memorial Dr","",c(238516.556164134, 874786.52304904)
"710","WD","799209",NA,400,1050,39,17.1052631578947,26.5,28.9230769230769,420,1140,20,FALSE,FALSE,"030","","Walmart","",c(238790.935635365, 874664.650895889)
"711","WD","799210",NA,371.7,1443.98333333333,66,16.4966666666667,21.0333333333334,22.9655871945123,420,1140,20,TRUE,FALSE,"031","","West Main St and South St","",c(238072.45744497, 874474.772285749)
"712","WD","799211",NA,404.833333333333,1056.03333333333,19,36.1777777777778,60,39.9592137592138,420,1140,20,FALSE,FALSE,"032","","West Main St and Glendower St","",c(238110.358240407, 874393.226950866)
"713","WD","799212",NA,374.266666666667,1446.23333333333,66,16.4917948717949,20.9333333333333,22.9236926935953,420,1140,20,TRUE,FALSE,"033","","Maguire Road","",c(238440.927993832, 873930.734080107)
"714","WD","799213",NA,374.633333333333,1446.55,66,16.4910256410256,20.9,22.9119316385498,420,1140,20,TRUE,FALSE,"034","","West Main St and East Main St","",c(238498.172208425, 873852.073124985)
"715","WD","799214",NA,374.916666666667,1446.8,66,16.4905128205128,20.8833333333333,22.9061068524249,420,1140,20,TRUE,FALSE,"035","","North Main St and Burkeside Ave","",c(238537.311554943, 873787.531088293)
"716","WD","799215",NA,375.283333333333,1447.11666666667,66,16.4897435897436,20.8666666666667,22.8993868242368,420,1140,20,TRUE,FALSE,"036","","North Main St and Hillcrest Ave","",c(238576.769571041, 873703.108887297)
"717","WD","799216",NA,375.933333333333,1447.7,66,16.4887179487179,20.8166666666666,22.8832690573197,420,1140,20,TRUE,FALSE,"037","","North Main St and Woodland Ave","",c(238644.682763911, 873541.535713897)
"718","WD","799217",NA,376.566666666667,1448.25,66,16.4874358974359,20.7833333333334,22.8712827172206,420,1140,20,TRUE,FALSE,"038","","North Main St and Manners Ave","",c(238719.854364645, 873392.110037503)
"719","WD","799218",NA,377.183333333333,1448.78333333333,66,16.4861538461538,20.75,22.859569802165,420,1140,20,TRUE,FALSE,"039","","North Main St and Willow St","",c(238821.865844239, 873265.602850644)
"720","WD","799219",NA,377.866666666667,1449.38333333333,66,16.4848717948718,20.7166666666667,22.8481303759469,420,1140,20,TRUE,FALSE,"040","","North Main St and May Ave","",c(238949.286678047, 873136.571624636)
"721","WD","799220",NA,378.45,1449.88333333333,66,16.4835897435897,20.6666666666667,22.8320287465389,420,1140,20,TRUE,FALSE,"041","","North Main St and Searles Ave","",c(239059.069138832, 873027.104986208)
"722","WD","799221",NA,378.833333333333,1450.23333333333,66,16.4830769230769,20.6500000000001,22.8269590152034,420,1140,20,TRUE,FALSE,"042","","North Main St and Martland Ave","",c(239131.753427401, 872955.865526838)
"723","WD","799222",NA,379.433333333333,1450.75,66,16.4817948717949,20.6166666666666,22.8162243241701,420,1140,20,TRUE,FALSE,"043","","North Main St and Oak St","",c(239242.218025496, 872843.739759073)
"724","WD","799223",NA,380.2,1451.41666666667,66,16.4802564102564,20.5666666666667,22.8009591897064,420,1140,20,TRUE,FALSE,"044","","North Main St and Herrod Ave","",c(239386.520267625, 872701.259401631)
"725","WD","799224",NA,380.7,1451.85,66,16.4792307692308,20.5500000000001,22.7955761460943,420,1140,20,TRUE,FALSE,"045","","North Main St and Rutland St","",c(239460.311138812, 872596.041086407)
"726","WD","799225",NA,381.75,1452.78333333333,66,16.4774358974359,20.4666666666667,22.7724533939187,420,1140,20,TRUE,FALSE,"046","","North Main St and Vine St","",c(239605.580083132, 872356.714757311)
"727","WD","799226",NA,382.15,1453.13333333333,66,16.4766666666667,20.45,22.7673853727364,420,1140,20,TRUE,FALSE,"047","","North Main St and Upland Road","",c(239646.814983331, 872261.090167321)
"728","WD","799227",NA,382.6,1453.53333333333,66,16.4758974358974,20.4166666666667,22.7585278676959,420,1140,20,TRUE,FALSE,"048","","North Main St and Landsdowne St","",c(239688.123084938, 872167.354480154)
"729","WD","799228",NA,383.766666666667,1454.55,66,16.4735897435897,20.35,22.7407897126195,420,1140,20,TRUE,FALSE,"050","","North Main St and Division St","",c(239748.788832668, 871882.793276746)
"730","WD","799229",NA,384.55,1455.23333333333,66,16.4720512820513,20.3,22.7279849836293,420,1140,20,TRUE,FALSE,"051","","North Main St and Ford St","",c(239758.549058889, 871677.474014975)
"731","WD","799230",NA,384.883333333333,1455.51666666667,66,16.4712820512821,20.2833333333333,22.7235903982067,420,1140,20,TRUE,FALSE,"052","","North Main St and West Ashland St","",c(239758.865508379, 871591.949489367)
"732","WD","799231",NA,385.183333333333,1455.78333333333,66,16.4707692307692,20.25,22.7157061460863,420,1140,20,TRUE,FALSE,"053","","North Main St and Huntington St","",c(239758.66494561, 871510.087472616)
"733","WD","799232",NA,385.9,1456.4,66,16.4692307692308,20.25,22.7162639472728,420,1140,20,TRUE,FALSE,"055","","North Main St and Prospect St","",c(239760.33560808, 871331.047052719)
"734","WD","799233",NA,386.366666666667,1456.83333333333,66,16.4687179487179,20.2166666666667,22.7090318864047,420,1140,20,TRUE,FALSE,"056","","North Main St and Falmouth Ave","",c(239760.799626058, 871204.64850677)
"735","WD","799234",NA,386.883333333333,1457.28333333333,66,16.4676923076923,20.1833333333333,22.7010748837402,420,1140,20,TRUE,FALSE,"057","","North Main St and Wyman St","",c(239760.159970506, 871083.242049719)
"736","WD","799235",NA,387.45,1457.76666666667,66,16.4664102564103,20.1500000000001,22.6938105026031,420,1140,20,TRUE,FALSE,"058","","North Main St and Haverhill St","",c(239755.859125888, 870936.157114457)
"737","WD","799236",NA,388.333333333333,1458.53333333333,81,13.3775,20.1,20.8234301999626,420,1140,20,TRUE,FALSE,"059","","Linden St and North Montello St","",c(239925.125540706, 870864.80419646)
"738","WD","799237",NA,389,1459.11666666667,81,13.3764583333333,20.0666666666667,20.8324712777942,420,1140,20,TRUE,FALSE,"060","","North Montello St and Court St","",c(239951.894162781, 870696.124698322)
"739","WD","799238",NA,383.383333333333,1454.21666666667,66,16.474358974359,20.3666666666667,22.7450614785992,420,1140,20,TRUE,FALSE,"049","","North Main St and Battles St","",c(239730.362470667, 871981.877835708)
"740","WD","799239",NA,385.45,1456.01666666667,47,23.2731884057971,30,28.3017083372254,420,1140,20,TRUE,FALSE,"054","","North Main St and Farrington St","",c(239760.252555239, 871448.561917515)
"741","WD","799240",NA,382.416666666667,1263.01666666667,24,38.2869565217391,60,42.7530774471951,420,1140,20,TRUE,FALSE,"070","","Montello St and School St","",c(239937.253204503, 870341.596547122)
"742","WD","799241",NA,383.333333333333,1264.16666666667,24,38.2971014492754,60,42.7633238725954,420,1140,20,TRUE,FALSE,"071","","Crescent St and VFW Pkwy","",c(239821.892600586, 870215.776845392)
"743","WD","799242",NA,384.316666666667,1265.4,24,38.3079710144928,60,42.7744333049592,420,1140,20,TRUE,FALSE,"072","","Maple Ave and Main St","",c(239699.968247529, 870061.587175604)
"744","WD","799243",NA,384.833333333333,1266.05,24,38.313768115942,60,42.7804137587553,420,1140,20,TRUE,FALSE,"073","","Main St and Barlett St","",c(239716.716413356, 869923.284580744)
"745","WD","799244",NA,385.3,1266.63333333333,24,38.3188405797101,60,42.7856782652547,420,1140,20,TRUE,FALSE,"074","","Main St and Park St","",c(239734.813736607, 869795.319417795)
"746","WD","799245",NA,386.266666666667,1267.83333333333,24,38.3289855072464,60,42.7962957361263,420,1140,20,TRUE,FALSE,"075","","Main St and Dover St","",c(239770.647847683, 869530.279277154)
"747","WD","799246",NA,386.733333333333,1268.41666666667,24,38.3340579710145,60,42.8016486770886,420,1140,20,TRUE,FALSE,"076","","Main St and Williams Pl","",c(239792.230054606, 869401.012182907)
"748","WD","799247",NA,387.033333333333,1268.8,24,38.3376811594203,60,42.8054902405524,420,1140,20,TRUE,FALSE,"077","","Main St and Forest Ave","",c(239806.023382731, 869317.663167859)
"749","WD","799248",NA,387.933333333333,1269.93333333333,24,38.3478260869565,60,42.8163265306122,420,1140,20,TRUE,FALSE,"078","","Main St and David St","",c(239861.362362446, 869072.726736803)
"750","WD","799249",NA,388.35,1270.45,24,38.3521739130435,60,42.8210066885841,420,1140,20,TRUE,FALSE,"079","","Main St and Sheppard St","",c(239896.419142101, 868961.296656869)
"751","WD","799250",NA,388.566666666667,1270.71666666667,24,38.354347826087,60,42.8233548716205,420,1140,20,TRUE,FALSE,"080","","Main St and Tribou St","",c(239912.711303129, 868904.741649707)
"752","WD","799251",NA,389.216666666667,1271.53333333333,24,38.3615942028986,60,42.8312211539067,420,1140,20,TRUE,FALSE,"081","","Main St and Nilsson St","",c(239960.280906455, 868732.29265163)
"753","WD","799252",NA,389.916666666667,1272.4,24,38.3688405797101,60,42.8391474185852,420,1140,20,TRUE,FALSE,"082","","Main St and Calmar St","",c(240011.563500213, 868547.647042203)
"754","WD","799253",NA,390.7,1273.38333333333,24,38.3775362318841,60,42.8487380651171,420,1140,20,TRUE,FALSE,"083","","Main St and West Chestnut St","",c(240070.197874745, 868336.830400607)
"755","WD","799254",NA,391.083333333333,1273.86666666667,24,38.381884057971,60,42.8535657421917,420,1140,20,TRUE,FALSE,"084","","Main St and South St","",c(240097.011653799, 868235.240063356)
"756","WD","799255",NA,391.85,1274.81666666667,24,38.3898550724638,60,42.8624724728504,420,1140,20,TRUE,FALSE,"085","","Main St and Lyon St","",c(240153.887068599, 868028.968156355)
"757","WD","799256",NA,392.383333333333,1275.48333333333,24,38.395652173913,60,42.8689955837391,420,1140,20,TRUE,FALSE,"086","","Main St and Clifton Ave - CVS","",c(240191.109361918, 867887.784472118)
"758","WD","799257",NA,393.133333333333,1276.41666666667,24,38.4036231884058,60,42.8780273726186,420,1140,20,TRUE,FALSE,"087","","Main St and Glen Ave","",c(240242.638434812, 867691.03514709)
"759","WD","799258",NA,394,1277.5,46,19.6333333333333,39.3,24.4226057976483,420,1140,20,TRUE,FALSE,"088","","Campello Hi Rise","",c(240328.260594632, 867621.862123762)
"760","WD","799259",NA,394.7,1278.38333333333,24,38.4210144927536,60,42.8979841320735,420,1140,20,TRUE,FALSE,"089","","Main St and Brookside Ave","",c(240281.044809716, 867531.531742303)
