"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"72","SA","2448861",NA,432,1092,12,60,60,60,480,1110,20,FALSE,FALSE,"798431","","Berkeley Home","",c(227568.410509421, 941218.937446604)
"73","SA","2448862",NA,470,1130,47,14.3478260869565,30,24.0909090909091,480,1110,20,TRUE,FALSE,"798510","","State Street","",c(251442.32933453, 951075.880589515)
"74","SA","2448863",NA,455,1115,12,60,60,60,480,1110,20,TRUE,FALSE,"802559","","Jackson Street & Swan Street","",c(227971.223906841, 941397.43723126)
"75","SA","2448866",NA,460,1120,23,30,40,33.3333333333333,480,1110,20,TRUE,FALSE,"798457","","Robert B. Kennedy Transfer Center","",c(215257.50429179, 931727.581764848)
"76","SA","2448867",NA,460,1120,12,60,60,60,480,1110,20,TRUE,FALSE,"802562","","Monument Square","",c(234585.904762814, 947912.422800569)
"77","SA","2448870",NA,481.533333333333,1099,22,29.4031746031746,42.5333333333333,34.7334916864608,480,1110,20,FALSE,FALSE,"798537","","Union Street & Essex Street","",c(228385.738933427, 939733.913649565)
"78","SA","2448872",NA,451,1111,12,60,60,60,480,1110,20,TRUE,FALSE,"798458","","Kennedy Circle","",c(237082.038662057, 946261.767573105)
"79","SA","2448874",NA,424,1084,12,60,60,60,480,1110,20,FALSE,FALSE,"798524","","White Street & Maple St","",c(227346.826786911, 940288.840657404)
"80","SA","2448875",NA,436,1110,72,9.49295774647887,46,36.5994065281899,480,1110,20,TRUE,FALSE,"798483","","North Andover Mall - Market Basket","",c(229830.188906325, 937106.810804022)
"81","SA","2448876",NA,445,1105,12,60,60,60,480,1110,20,FALSE,FALSE,"802587","","Chickering Road & Peters Street","",c(230708.116244701, 936295.904069122)
"82","SA","2448877",NA,482.083333333333,1082.08333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"2326838","","150 Appleton Street - Salvation Army","",c(215517.32462449, 932213.505094384)
"83","SA","2448880",NA,443,1103,12,60,60,60,480,1110,20,FALSE,FALSE,"798533","","Merrimack Avenue & Draycott Avenue - Lenzis Bakery","",c(220096.303009315, 934396.097016972)
"84","SA","2448881",NA,433,1093,12,60,60,60,480,1110,20,FALSE,FALSE,"798529","","Heritage Green Condominiums","",c(230971.483789327, 937360.145557145)
"85","SA","2448882",NA,455,1115,12,60,60,60,480,1110,20,TRUE,FALSE,"802588","","McGovern Transportation Center","",c(228426.351911487, 939156.506080998)
"86","SA","2448884",NA,447,1107,12,60,60,60,480,1110,20,FALSE,FALSE,"820025","","Heritage Green Condominiums","",c(230985.507089103, 937359.475107191)
"87","SA","2448885",NA,430,1113,24,29.695652173913,37,31.3426061493411,480,1110,20,TRUE,FALSE,"798473","","Merrimack Valley Hospital - Main Entrance","",c(237183.264900237, 946191.152580015)
"88","SA","2448886",NA,444,1104,24,28.695652173913,60,60,480,1110,20,FALSE,FALSE,"798518","","Village Plaza - Dollar Tree","",c(224928.143657291, 942904.769102266)
"89","SA","2448888",NA,426.316666666667,1086.31666666667,12,60,60,60,480,1110,20,FALSE,FALSE,"2383139","","Riverwalk","",c(229210.526792177, 939257.744311146)
"90","SA","2448889",NA,446,1106,12,60,60,60,480,1110,20,FALSE,FALSE,"798459","","Lawrence Street & Birchwood St","",c(226862.497908198, 941250.500463257)
"91","SA","2448890",NA,444,1104,12,60,60,60,480,1110,20,FALSE,FALSE,"798427","","Andover Square","",c(229541.352357697, 933936.116123076)
"92","SA","2448896",NA,432,1092,12,60,60,60,480,1110,20,FALSE,FALSE,"798477","","Mt Vernon Street & North Street","",c(225780.202048925, 936208.018892201)
"93","SA","2448906",NA,484.166666666667,1084.16666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"2326841","","Saints Memorial Hospital","",c(216362.893676403, 932650.928231798)
"94","SA","2448907",NA,446,1106,12,60,60,60,480,1110,20,FALSE,FALSE,"798468","","Melrose Street & Water Street","",c(226902.56453413, 938830.009852749)
"95","SA","2448908",NA,452,1112,12,60,60,60,480,1110,20,TRUE,FALSE,"802589","","Main Street & Sutton Street","",c(230057.173999897, 939565.266006011)
"96","SA","2448910",NA,435,1100,24,28.9130434782609,55,50.4887218045113,480,1110,20,FALSE,FALSE,"798430","","BJs","",c(231232.382021037, 945168.177716314)
"97","SA","2448912",NA,427,1087,12,60,60,60,480,1110,20,FALSE,FALSE,"798532","","Water Street & Ames Street","",c(226239.847142091, 938307.2658278)
"98","SA","2448914",NA,454,1145,19,38.3888888888889,61,56.493487698987,480,1110,20,TRUE,FALSE,"798500","","Salisbury Beach","",c(255596.640185711, 954856.927328991)
"99","SA","2448916",NA,480,1120,33,20,45,30.703125,480,1110,20,TRUE,FALSE,"798452","","Heritage House","",c(250628.653001178, 951017.959768169)
"100","SA","2448917",NA,432,1092,12,60,60,60,480,1110,20,FALSE,FALSE,"802570","","Kennedy Circle","",c(237078.049197949, 946268.86161732)
"101","SA","2448918",NA,435,1100,36,19,55,50.4887218045113,480,1110,20,FALSE,FALSE,"798450","","Haverhill Commons, Target","",c(231469.508578542, 948711.161491205)
"102","SA","2448919",NA,420,1126,237,2.99152542372881,7,16.4759206798867,480,1110,20,TRUE,TRUE,"798435","","Buckley Transportation Center","",c(227586.458417441, 939769.623365274)
